STATION_NUMBER,date,flow_cms,quality_symbol
08KE032,1981-03-01,,
08KE032,1981-04-01,0.7929999828338623,
08KE032,1981-05-01,1.399999976158142,
08KE032,1981-06-01,1.6100000143051147,
08KE032,1981-07-01,0.1979999989271164,
08KE032,1981-08-01,0.014000000432133676,E
08KE032,1981-09-01,0.00800000037997961,E
08KE032,1982-04-01,,
08KE032,1982-05-01,3.140000104904175,
08KE032,1982-06-01,1.440000057220459,
08KE032,1982-07-01,0.017000000923871994,
08KE032,1982-08-01,0.028999999165534973,E
08KE032,1982-09-01,0.057999998331069946,E
08KE032,1982-10-01,0.2980000078678131,E
08KE032,1982-11-01,0.4580000042915344,E
08KE032,1983-02-01,,
08KE032,1983-03-01,0.38999998569488525,B
08KE032,1983-04-01,0.9430000185966492,
08KE032,1983-05-01,0.609000027179718,
08KE032,1983-06-01,0.25699999928474426,E
08KE032,1983-07-01,0.6119999885559082,E
08KE032,1983-08-01,0.3059999942779541,E
08KE032,1983-09-01,0.0560000017285347,E
08KE032,1983-10-01,0.05099999904632568,
08KE032,1983-11-01,0.2119999974966049,
08KE032,1983-12-01,0.1120000034570694,B
08KE032,1984-01-01,0.12200000137090684,B
08KE032,1984-02-01,0.3919999897480011,B
08KE032,1984-03-01,0.32199999690055847,B
08KE032,1984-04-01,1.7899999618530271,
08KE032,1984-05-01,0.6169999837875366,
08KE032,1984-06-01,0.8299999833106995,
08KE032,1984-07-01,0.11900000274181366,
08KE032,1984-08-01,0.004999999888241291,
08KE032,1984-09-01,0.004000000189989805,
08KE032,1984-10-01,0.009999999776482582,
08KE032,1984-11-01,0.27000001072883606,B
08KE032,1984-12-01,0.20000000298023224,B
08KE032,1985-01-01,0.12600000202655792,B
08KE032,1985-02-01,0.1599999964237213,B
08KE032,1985-03-01,0.35499998927116394,B
08KE032,1985-04-01,1.1299999952316284,B
08KE032,1985-05-01,1.690000057220459,
08KE032,1985-06-01,0.3479999899864197,
08KE032,1985-07-01,0.027000000700354576,
08KE032,1985-08-01,0.0,
08KE032,1985-09-01,0.0,
08KE032,1985-10-01,0.007000000216066837,
08KE032,1985-11-01,0.3240000009536743,
08KE032,1985-12-01,0.05700000002980232,B
08KE032,1986-01-01,0.07599999755620956,B
08KE032,1986-02-01,0.08799999952316284,B
08KE032,1986-03-01,0.23000000417232516,B
08KE032,1986-04-01,2.109999895095825,
08KE032,1986-05-01,1.440000057220459,
08KE032,1986-06-01,0.6209999918937683,
08KE032,1986-07-01,0.05900000035762787,
08KE032,1986-08-01,0.003000000026077032,
08KE032,1986-09-01,0.0,
08KE032,1986-10-01,0.0,
08KE032,1986-11-01,0.007000000216066837,E
08KE032,1986-12-01,0.05400000140070915,B
08KE032,1987-01-01,0.07400000095367432,B
08KE032,1987-02-01,0.05999999865889549,B
08KE032,1987-03-01,0.10700000077486038,B
08KE032,1987-04-01,0.8600000143051147,
08KE032,1987-05-01,1.9600000381469729,
08KE032,1987-06-01,0.20000000298023224,
08KE032,1987-07-01,0.0020000000949949026,
08KE032,1987-08-01,0.0,E
08KE032,1987-09-01,0.0010000000474974513,E
08KE032,1987-10-01,0.0,
08KE032,1987-11-01,0.0,
08KE032,1987-12-01,0.006000000052154064,B
08KE032,1988-03-01,,
08KE032,1988-04-01,0.27000001072883606,B
08KE032,1988-05-01,1.5399999618530271,
08KE032,1988-06-01,0.3409999907016754,
08KE032,1988-07-01,0.012000000104308128,
08KE032,1988-08-01,0.0,
08KE032,1989-01-01,0.05999999865889549,B
08KE032,1989-02-01,0.0689999982714653,B
08KE032,1989-03-01,0.16899999976158142,B
08KE032,1989-04-01,0.16899999976158142,B
08KE032,1989-05-01,1.5299999713897705,
08KE032,1989-06-01,0.1860000044107437,
08KE032,1989-07-01,0.0010000000474974513,E
08KE032,1989-08-01,0.0010000000474974513,
08KE032,1989-12-01,0.014000000432133676,
08KE032,1990-01-01,0.375,B
08KE032,1990-02-01,0.210999995470047,B
08KE032,1990-03-01,0.1720000058412552,B
08KE032,1990-04-01,1.7100000381469729,B
08KE032,1990-05-01,1.1799999475479126,
08KE032,1990-06-01,1.1299999952316284,
08KE032,1990-07-01,0.1940000057220459,
08KE032,1990-08-01,0.08399999886751175,
08KE032,1990-09-01,0.004000000189989805,
08KE032,1990-10-01,0.0,
08KE032,1990-11-01,0.10999999940395357,B
08KE032,1990-12-01,0.07699999958276749,B
08KE032,1991-01-01,0.028999999165534973,B
08KE032,1991-02-01,0.4629999995231629,B
08KE032,1991-03-01,0.3199999928474426,B
08KE032,1991-04-01,0.33000001311302185,B
08KE032,1991-05-01,1.7300000190734863,
08KE032,1991-06-01,0.4269999861717224,
08KE032,1991-07-01,0.30000001192092896,
08KE032,1991-08-01,0.08900000154972076,E
08KE032,1991-09-01,0.0,
08KE032,1991-10-01,0.0,
08KE032,1991-11-01,0.020999999716877937,B
08KE032,1991-12-01,0.0560000017285347,B
08KE032,1992-01-01,0.1589999943971634,B
08KE032,1992-02-01,1.1200000047683716,B
08KE032,1992-03-01,0.6600000262260437,B
08KE032,1992-04-01,1.2300000190734863,
08KE032,1992-05-01,1.7899999618530271,E
08KE032,1992-06-01,0.27000001072883606,E
08KE032,1992-07-01,0.0,
08KE032,1992-08-01,0.0,
08KE032,1992-09-01,0.0,
08KE032,1992-10-01,0.0,
08KE032,1992-11-01,0.4600000083446503,E
08KE032,1992-12-01,0.16899999976158142,B
08KE032,1993-01-01,0.15000000596046448,B
08KE032,1993-02-01,0.25699999928474426,B
08KE032,1993-03-01,0.15000000596046448,B
08KE032,1993-04-01,1.7000000476837158,B
08KE032,1993-05-01,1.159999966621399,
08KE032,1993-06-01,,
08KE032,1993-07-01,,
08KE032,1993-09-01,,
08KE032,1993-10-01,,
08KE032,1994-01-01,0.09000000357627869,B
08KE032,1994-02-01,0.22300000488758087,B
08KE032,1994-03-01,0.4900000095367432,B
08KE032,1994-04-01,4.5,B
08KE032,1994-05-01,1.1100000143051147,
08KE032,1994-06-01,0.026000000536441803,
08KE032,1994-07-01,0.010999999940395355,
08KE032,1994-08-01,,
08KE032,1995-01-01,0.004000000189989805,B
08KE032,1995-02-01,0.010999999940395355,B
08KE032,1995-03-01,0.020999999716877937,B
08KE032,1995-04-01,1.5,B
08KE032,1995-05-01,1.0700000524520874,
08KE032,1995-06-01,0.1289999932050705,
08KE032,1995-07-01,0.0,
08KE032,1995-08-01,0.0,
08KE032,1995-09-01,0.0,
08KE032,1995-10-01,0.004999999888241291,E
08KE032,1995-11-01,0.009999999776482582,B
08KE032,1995-12-01,0.20000000298023224,B
08KE032,1996-01-01,0.09399999678134918,B
08KE032,1996-02-01,0.06199999898672104,B
08KE032,1996-03-01,0.08500000089406967,B
08KE032,1996-04-01,1.1399999856948853,B
08KE032,1996-05-01,1.2699999809265137,
08KE032,1996-06-01,0.6330000162124634,
08KE032,1996-07-01,0.4830000102519989,
08KE032,1996-08-01,0.023000000044703484,E
08KE032,1996-09-01,0.1599999964237213,E
08KE032,1996-10-01,0.2440000027418137,
08KE032,1996-11-01,0.3799999952316284,
08KE032,1996-12-01,0.2660000026226044,B
08KE032,1997-01-01,0.13899999856948853,B
08KE032,1997-02-01,0.12600000202655792,B
08KE032,1997-03-01,0.3199999928474426,B
08KE032,1997-04-01,1.0099999904632568,B
08KE032,1997-05-01,4.380000114440918,
08KE032,1997-06-01,1.0700000524520874,
08KE032,1997-07-01,0.19499999284744263,
08KE032,1997-08-01,0.008999999612569809,
08KE032,1997-09-01,0.07599999755620956,
08KE032,1997-10-01,0.1040000021457672,
08KE032,1997-11-01,0.0860000029206276,
08KE032,1997-12-01,0.2280000001192093,B
08KE032,1998-01-01,0.14000000059604645,B
08KE032,1998-02-01,0.119999997317791,B
08KE032,1998-03-01,0.11900000274181366,B
08KE032,1998-04-01,0.5230000019073486,B
08KE032,1998-05-01,2.2699999809265137,
08KE032,1998-06-01,0.20600000023841855,
08KE032,1998-07-01,0.05299999937415123,
08KE032,1998-08-01,0.0,
08KE032,1998-09-01,0.0,
08KE032,1998-10-01,0.0010000000474974513,
08KE032,1998-11-01,0.257999986410141,
08KE032,1998-12-01,0.10499999672174454,B
08KE032,1999-01-01,0.12700000405311584,B
08KE032,1999-02-01,0.15199999511241913,B
08KE032,1999-03-01,0.10199999809265135,B
08KE032,1981-03-02,,
08KE032,1981-04-02,0.8040000200271606,
08KE032,1981-05-02,1.3799999952316284,
08KE032,1981-06-02,1.0299999713897705,
08KE032,1981-07-02,0.19499999284744263,
08KE032,1981-08-02,0.014000000432133676,E
08KE032,1981-09-02,0.006000000052154064,E
08KE032,1982-04-02,,
08KE032,1982-05-02,3.289999961853028,
08KE032,1982-06-02,1.3600000143051147,
08KE032,1982-07-02,0.04399999976158142,
08KE032,1982-08-02,0.0430000014603138,E
08KE032,1982-09-02,0.057999998331069946,E
08KE032,1982-10-02,0.2409999966621399,E
08KE032,1982-11-02,0.3779999911785126,E
08KE032,1983-02-02,,
08KE032,1983-03-02,0.3919999897480011,B
08KE032,1983-04-02,0.9879999756813048,
08KE032,1983-05-02,0.6200000047683716,
08KE032,1983-06-02,0.2140000015497208,E
08KE032,1983-07-02,0.44600000977516174,E
08KE032,1983-08-02,0.28999999165534973,E
08KE032,1983-09-02,0.05400000140070915,E
08KE032,1983-10-02,0.04899999871850014,
08KE032,1983-11-02,0.20200000703334808,
08KE032,1983-12-02,0.1120000034570694,B
08KE032,1984-01-02,0.13199999928474426,B
08KE032,1984-02-02,0.4000000059604645,B
08KE032,1984-03-02,0.3129999935626984,B
08KE032,1984-04-02,1.7200000286102295,
08KE032,1984-05-02,0.9919999837875366,
08KE032,1984-06-02,0.9350000023841858,
08KE032,1984-07-02,0.1040000021457672,
08KE032,1984-08-02,0.004999999888241291,
08KE032,1984-09-02,0.004999999888241291,
08KE032,1984-10-02,0.017000000923871994,
08KE032,1984-11-02,0.25,B
08KE032,1984-12-02,0.20100000500679016,B
08KE032,1985-01-02,0.125,B
08KE032,1985-02-02,0.16099999845027924,B
08KE032,1985-03-02,0.3050000071525574,B
08KE032,1985-04-02,1.25,B
08KE032,1985-05-02,2.549999952316284,
08KE032,1985-06-02,0.30799999833106995,
08KE032,1985-07-02,0.01600000075995922,
08KE032,1985-08-02,0.0,
08KE032,1985-09-02,0.0,
08KE032,1985-10-02,0.007000000216066837,
08KE032,1985-11-02,0.2759999930858612,
08KE032,1985-12-02,0.061000000685453415,B
08KE032,1986-01-02,0.08500000089406967,B
08KE032,1986-02-02,0.08699999749660492,B
08KE032,1986-03-02,0.30000001192092896,B
08KE032,1986-04-02,2.039999961853028,
08KE032,1986-05-02,1.3700000047683716,
08KE032,1986-06-02,0.5759999752044678,
08KE032,1986-07-02,0.07800000160932541,
08KE032,1986-08-02,0.0020000000949949026,
08KE032,1986-09-02,0.0,
08KE032,1986-10-02,0.004000000189989805,E
08KE032,1986-11-02,0.05000000074505806,E
08KE032,1986-12-02,0.05299999937415123,B
08KE032,1987-01-02,0.06599999964237213,B
08KE032,1987-02-02,0.0430000014603138,B
08KE032,1987-03-02,0.11900000274181366,B
08KE032,1987-04-02,1.1699999570846558,
08KE032,1987-05-02,2.0899999141693115,
08KE032,1987-06-02,0.17499999701976776,
08KE032,1987-07-02,0.0020000000949949026,
08KE032,1987-08-02,0.0,E
08KE032,1987-09-02,0.0010000000474974513,E
08KE032,1987-10-02,0.0,
08KE032,1987-11-02,0.0,
08KE032,1987-12-02,0.007000000216066837,B
08KE032,1988-03-02,,
08KE032,1988-04-02,0.3100000023841858,B
08KE032,1988-05-02,1.2799999713897705,
08KE032,1988-06-02,0.35899999737739563,
