STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
10RC001,2,1997,WINTER DISCHARGES COULD NOT BE CONFIDENTLY COMPUTED.,DEBITS EN HIVER N'ONT PU ETRE CALCULES AVEC CONFIANCE.
10RC001,2,1998,OPEN WATER DATA CONSIDERED GOOD. WINTER DISCHARGES COULD NOT BE CONFIDENTLY DETERMINED.,DONNEES ENREGISTREES DURANT PERIODE D'EAUX LIBRES CONSIDEREES BONNES. DEBITS EN HIVER N'ONT PU ETRE DETERMINES AVEC CONFIANCE. 
10RC001,2,2000,OPEN WATER DATA CONSIDERED VERY GOOD. WINTER DISCHARGES ARE FAIR. ,DONNEES ENREGISTREES DURANT PERIODE D'EAUX LIBRES CONSIDEREES TRES BONNES. DEBITS EN HIVER SONT SATISFAISANTS.
10RC001,2,2001,OPEN WATER DATA CONSIDERED FAIR. WINTER DISCHARGES ARE FAIR.,
10RC001,2,2002,OPEN WATER DATA CONSIDERED GOOD. WINTER DISCHARGES ARE FAIR.,DONNEES ENREGISTREES DURANT PERIODE D'EAUX LIBRES CONSIDEREES BONNES. DEBITS EN HIVER SONT SATISFAISANTS.
10RC001,2,2003,OPEN WATER DATA CONSIDERED GOOD. WINTER DISCHARGES ARE FAIR.,DONNEES ENREGISTREES DURANT PERIODE D'EAUX LIBRES CONSIDEREES BONNES. DEBITS EN HIVER SONT SATISFAISANTS.
10RC001,2,2004,OPEN WATER DATA CONSIDERED GOOD. MAX. INST. OCCURRED UNDER BACKWATER. WINTER DISCHARGES ARE CONSIDERED FAIR.,DONNEES ENREGISTREES DURANT PERIODE D'EAUX LIBRES CONSIDEREES BONNES. DEBIT MAX. EN PERIODE DE REMOUS. DEBITS EN HIVER SONT SATISFAISANTS.
10RC001,2,2005,OPEN WATER DATA ARE CONSIDERED GOOD. WINTER DISCHARGES ARE FAIR.,DONNEES ENREGISTREES DURANT PERIODE D'EAUX LIBRES CONSIDEREES BONNES. DEBITS EN HIVER SONT SATISFAISANTS.
10RC001,2,2006,OPEN WATER RECORD IS CONSIDERED GOOD.WINTER FLOWS FAIR.PEAK FLOWS OCCURED UNDER BACKWATER CONDITIONS.,ENREGISTREMENT EN EAU LIBRE DE BONNE QUALITE. DEBITS HIVERNAUX PASSABLES. DEBITS DE POINTE ATTEINTS DANS DES CONDITIONS DE REMOUS
10RC001,2,2007,"OPEN WATER RECORD IS CONSIDERED GOOD.WINTER FLOWS POOR. MAX FLOW UNDER UNDER ""B""CONDITIONS.",ENREGISTREMENT EN EAU LIBRE DE BONNE QUALITE. DEBITS HIVERNAUX MEDIOCRES. DEBIT MAXIMAL DANS DES CONDITIONS DE REMOUS
10RC001,2,2008,THE OPEN WATER DATA QUALITY IS GOOD. THE DISCHARGE DURING PERIODS OF BACKWATER IS FAIR. MAX FLOW OCCURRED UNDER B CONDITIONS.,
10RC001,2,2009,2009 THE WATER LEVELS FROM JANUARY TO JULY AND OCTOBER TO DECEMBER ARE POOR.  THE DISCHARGE DURING P,LES DONNEES SUR LES NIVEAUX D'EAU DE JANVIER A JUILLET ET D'OCTOBRE A DECEMBRE SONT MEDIOCRES. LE DEBIT DURANT
10RC001,2,2010,2010 DISCHARGE DURING PERIODS OF BACKWATER IS FAIR.,LES DONNEES SUR LE DEBIT DURANT LES PERIODES DE REMOUS SONT PASSABLES.
10RC001,2,2011,(Discharge) The discharge during periods of backwater is fair. (Water Level) The open water data quality is good.,
10RC001,2,2012,2012 (Discharge) Discharge during periods of backwater is fair. (Water Level) The open water data quality is fair,
10RC001,2,2015,2015 STAGE DATA CONSIDERED GOOD.  2015 OPEN WATER DISCHARGE CONSIDERED GOOD.  DISCHARGE UNDER BACKWATER SHOULD BE USED WITH DISCRETION.,
10RC001,2,2016,2016 STAGE DATA CONSIDERED GOOD.  2016 OPEN WATER DISCHARGE CONSIDERED GOOD.  DISCHARGE UNDER BACKWATER SHOULD BE USED WITH DISCRETION.,
10RC001,2,2017,AVAILABLE 2016 STAGE DATA CONSIDERED GOOD.  2016 OPEN WATER DISCHARGE ABOVE 2000 M3/S CONSIDERED AN ESTIMATE (E) FOR 2017.  OPEN WATER DISCHARGE UNDER 2000 M3/S CONSIDERED GOOD FOR 2017.  DISCHARGE UNDER BACKWATER (B) SHOULD BE USED WITH DISCRETION.,
10RC001,2,2018,AVAILABLE 2018 STAGE DATA CONSIDERED GOOD.  2016 OPEN WATER DISCHARGE CONSIDERED GOOD.  DISCHARGE UNDER BACKWATER SHOULD BE USED WITH DISCRETION.,
10RC001,4,-999,"PRIOR TO 1986 PUBLISHED AS ""BELOW DEEP ROSE LAKE.""",AVANT 1986 DONNEES PUBLIEES SOUS < BELOW DEEP ROSE LAKE >.
