STATION_NUMBER,date,water_level_m,quality_symbol
07CE002,2013-01-01,,
07CE002,2013-02-01,5.964000225067139,
07CE002,2013-03-01,6.0920000076293945,
07CE002,2013-04-01,6.038000106811523,
07CE002,2013-05-01,6.663000106811523,
07CE002,2013-06-01,6.103000164031982,
07CE002,2013-07-01,6.690999984741211,
07CE002,2013-08-01,6.085999965667725,
07CE002,2013-09-01,5.36299991607666,
07CE002,2013-10-01,5.142000198364258,
07CE002,2013-12-01,,
07CE002,2014-01-01,5.3379998207092285,
07CE002,2014-02-01,5.51800012588501,
07CE002,2014-03-01,5.560999870300293,
07CE002,2014-04-01,5.537000179290772,
07CE002,2014-05-01,6.652999877929688,
07CE002,2014-06-01,7.395999908447266,
07CE002,2014-07-01,6.491000175476074,
07CE002,2014-08-01,5.3429999351501465,
07CE002,2014-09-01,5.079999923706055,
07CE002,2014-10-01,5.165999889373779,
07CE002,2014-11-01,5.13700008392334,
07CE002,2014-12-01,5.295000076293945,
07CE002,2015-01-01,5.552000045776367,
07CE002,2015-02-01,5.811999797821045,
07CE002,2015-03-01,5.6579999923706055,
07CE002,2015-04-01,5.9079999923706055,
07CE002,2015-05-01,5.494999885559082,
07CE002,2015-06-01,5.21999979019165,
07CE002,2015-07-01,5.041999816894531,
07CE002,2015-08-01,5.0320000648498535,
07CE002,2015-09-01,5.057000160217285,
07CE002,2015-10-01,5.073999881744385,
07CE002,2015-11-01,5.0879998207092285,
07CE002,2015-12-01,5.2220001220703125,
07CE002,2016-01-01,5.533999919891357,
07CE002,2016-02-01,5.51800012588501,
07CE002,2016-03-01,5.515999794006348,
07CE002,2016-04-01,5.665999889373779,
07CE002,2016-05-01,5.440999984741211,
07CE002,2016-06-01,5.822000026702881,
07CE002,2016-07-01,5.992000102996826,
07CE002,2016-08-01,5.333000183105469,
07CE002,2016-09-01,5.461999893188477,
07CE002,2016-10-01,5.519999980926514,
07CE002,2016-11-01,5.7129998207092285,
07CE002,2016-12-01,6.803999900817871,
07CE002,2017-01-01,6.451000213623047,
07CE002,2017-02-01,6.127999782562256,A
07CE002,2017-03-01,5.994999885559082,
07CE002,2017-04-01,6.193999767303467,
07CE002,2017-05-01,6.011000156402588,
07CE002,2017-06-01,6.138000011444092,
07CE002,2017-07-01,5.89900016784668,
07CE002,2017-08-01,6.037000179290772,
07CE002,2017-09-01,5.352000236511231,
07CE002,2017-10-01,5.38700008392334,
07CE002,2017-11-01,5.864999771118164,
07CE002,2017-12-01,7.992000102996826,
07CE002,2018-01-01,6.291999816894531,
07CE002,2018-02-01,6.38100004196167,A
07CE002,2018-03-01,6.098999977111816,
07CE002,2018-04-01,5.934000015258789,A
07CE002,2018-05-01,6.553999900817871,
07CE002,2018-06-01,5.330999851226807,
07CE002,2018-07-01,5.943999767303467,
07CE002,2018-08-01,6.144000053405762,
07CE002,2018-09-01,5.364999771118164,
07CE002,2018-10-01,5.327000141143799,
07CE002,2018-11-01,5.210000038146973,
07CE002,2018-12-01,5.4079999923706055,
07CE002,2019-01-01,5.40399980545044,
07CE002,2019-02-01,,
07CE002,2019-03-01,5.414000034332275,
07CE002,2019-04-01,5.520999908447266,
07CE002,2019-05-01,5.318999767303467,
07CE002,2019-06-01,5.0929999351501465,
07CE002,2019-07-01,5.473999977111816,
07CE002,2019-08-01,5.390999794006348,
07CE002,2019-09-01,5.560999870300293,
07CE002,2019-10-01,5.293000221252441,
07CE002,2019-11-01,6.327000141143799,A
07CE002,2019-12-01,7.111000061035156,A
07CE002,2020-01-01,6.254000186920166,
07CE002,2020-02-01,6.118000030517578,
07CE002,2020-03-01,5.927999973297119,
07CE002,2020-04-01,5.77400016784668,
07CE002,2020-05-01,6.88100004196167,
07CE002,2020-06-01,5.702000141143799,
07CE002,2020-07-01,6.311999797821045,
07CE002,2020-08-01,6.520999908447266,
07CE002,2020-09-01,5.791999816894531,
07CE002,2020-10-01,5.589000225067139,
07CE002,2020-11-01,6.978000164031982,
07CE002,2020-12-01,7.714000225067139,
07CE002,2021-01-01,6.432000160217285,
07CE002,2021-02-01,6.113999843597412,
07CE002,2021-03-01,6.15500020980835,
07CE002,2021-04-01,6.309999942779541,
07CE002,2021-05-01,5.5320000648498535,
07CE002,2021-06-01,6.057000160217285,
07CE002,2021-07-01,5.675000190734863,
07CE002,2021-08-01,5.208000183105469,
07CE002,2021-09-01,5.076000213623047,
07CE002,2021-10-01,5.132999897003174,
07CE002,2021-11-01,4.929999828338623,
