Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05AB013,16.0,New rating required following June 2013 high water event using indirect peak flow study.,LogarithmicTable,Provisional/Provisoire,(0.8569:0.383);(0.712);
05AB013,15.0,,LinearTable,Final/Finales,
05AB013,14.0,,LinearTable,Final/Finales,
05AB013,13.0,,LinearTable,Final/Finales,
05AB013,12.0,,LinearTable,Final/Finales,
05AB013,11.0,,LinearTable,Final/Finales,
05AB013,10.0,,LinearTable,Final/Finales,
05AB013,9.0,,LinearTable,Final/Finales,
05AB013,8.0,,LinearTable,Final/Finales,
05AB013,7.0,,LinearTable,Final/Finales,
