date,STATION_NUMBER,water_level_m,quality_symbol
2002-01-01,02GG006,4.052999973297119,
2002-02-01,02GG006,4.22599983215332,
2002-03-01,02GG006,4.309000015258789,
2002-04-01,02GG006,4.104000091552734,
2002-05-01,02GG006,4.179999828338623,
2002-06-01,02GG006,4.0320000648498535,
2002-07-01,02GG006,3.946000099182129,
2002-08-01,02GG006,3.982000112533569,
2002-09-01,02GG006,3.808000087738037,
2002-10-01,02GG006,3.700999975204468,
2002-11-01,02GG006,3.8550000190734863,
2002-12-01,02GG006,3.9179999828338623,
2003-01-01,02GG006,3.974999904632568,
2003-02-01,02GG006,3.8989999294281006,
2003-03-01,02GG006,3.941999912261963,
2003-04-01,02GG006,4.168000221252441,
2003-05-01,02GG006,4.083000183105469,
2003-06-01,02GG006,4.056000232696533,
2003-07-01,02GG006,4.015999794006348,
2003-08-01,02GG006,3.8989999294281006,
2003-09-01,02GG006,3.848999977111816,
2003-10-01,02GG006,3.947000026702881,
2003-11-01,02GG006,4.151000022888184,
2003-12-01,02GG006,4.757999897003174,
2004-01-01,02GG006,4.879000186920166,
2004-02-01,02GG006,4.037000179290772,
2004-03-01,02GG006,5.3379998207092285,
2004-04-01,02GG006,5.013999938964844,
2004-05-01,02GG006,4.015999794006348,
2004-06-01,02GG006,4.125,
2004-07-01,02GG006,3.9590001106262207,
2004-08-01,02GG006,3.947999954223633,
2004-09-01,02GG006,3.9800000190734863,
2004-10-01,02GG006,3.86299991607666,
2004-11-01,02GG006,4.005000114440918,
2004-12-01,02GG006,4.133999824523926,
2005-01-01,02GG006,6.461999893188477,
2005-02-01,02GG006,4.026000022888184,
2005-03-01,02GG006,4.119999885559082,
2005-04-01,02GG006,4.611999988555908,
2005-05-01,02GG006,4.303999900817871,
2005-06-01,02GG006,3.984999895095825,
2005-07-01,02GG006,3.9179999828338623,
2005-08-01,02GG006,3.91100001335144,
2005-09-01,02GG006,3.884000062942505,
2005-10-01,02GG006,4.1579999923706055,
2005-11-01,02GG006,3.940999984741211,
2005-12-01,02GG006,5.052999973297119,
2006-01-01,02GG006,4.5879998207092285,
2006-02-01,02GG006,4.515999794006348,
2006-03-01,02GG006,4.10099983215332,
2006-04-01,02GG006,4.111000061035156,
2006-05-01,02GG006,4.067999839782715,
2006-06-01,02GG006,4.03000020980835,
2006-07-01,02GG006,3.96399998664856,
2006-08-01,02GG006,3.9590001106262207,
2006-09-01,02GG006,3.996999979019165,
2006-10-01,02GG006,3.989000082015991,
2006-11-01,02GG006,4.323999881744385,
2006-12-01,02GG006,5.448999881744385,
2007-01-01,02GG006,4.769000053405762,
2007-02-01,02GG006,4.0960001945495605,
2007-03-01,02GG006,4.053999900817871,
2007-04-01,02GG006,4.170000076293945,
2007-05-01,02GG006,4.168000221252441,
2007-06-01,02GG006,3.989000082015991,
2007-07-01,02GG006,4.0229997634887695,
2007-08-01,02GG006,3.874000072479248,
2007-09-01,02GG006,3.888999938964844,
2007-10-01,02GG006,3.858000040054321,
2007-11-01,02GG006,3.8940000534057617,
2007-12-01,02GG006,3.9609999656677246,
2008-01-01,02GG006,4.197999954223633,
2008-02-01,02GG006,4.466000080108643,
2008-03-01,02GG006,4.068999767303467,
2008-04-01,02GG006,5.7170000076293945,
2008-05-01,02GG006,4.039000034332275,
2008-06-01,02GG006,4.234000205993652,
2008-07-01,02GG006,4.230999946594238,
2008-08-01,02GG006,4.013999938964844,
2008-09-01,02GG006,3.900000095367432,
2008-10-01,02GG006,4.011000156402588,
2008-11-01,02GG006,4.294000148773193,
2008-12-01,02GG006,4.790999889373779,
2009-01-01,02GG006,4.421999931335449,
2009-02-01,02GG006,4.072999954223633,
2009-03-01,02GG006,5.328000068664551,
2009-04-01,02GG006,4.236999988555908,
2009-05-01,02GG006,5.190999984741211,
2009-06-01,02GG006,4.001999855041504,
2009-07-01,02GG006,4.041999816894531,
2009-08-01,02GG006,3.950999975204468,
2009-09-01,02GG006,3.901000022888184,
2009-10-01,02GG006,4.138000011444092,
2009-11-01,02GG006,3.971999883651733,
2009-12-01,02GG006,4.065999984741211,
2010-01-01,02GG006,4.081999778747559,
2010-02-01,02GG006,4.114999771118164,
2010-03-01,02GG006,4.007999897003174,
2010-04-01,02GG006,4.065999984741211,
2010-05-01,02GG006,4.02899980545044,
2010-06-01,02GG006,4.066999912261963,
2010-07-01,02GG006,3.931999921798706,
2010-08-01,02GG006,3.910000085830689,
2010-09-01,02GG006,3.86299991607666,
2010-10-01,02GG006,3.892999887466431,
2010-11-01,02GG006,4.1570000648498535,
2010-12-01,02GG006,4.822999954223633,
2011-01-01,02GG006,5.24399995803833,
2011-02-01,02GG006,4.040999889373779,
2011-03-01,02GG006,5.126999855041504,
2011-04-01,02GG006,4.557000160217285,
2011-05-01,02GG006,4.40500020980835,
2011-06-01,02GG006,4.2170000076293945,
2011-07-01,02GG006,4.060999870300293,
2011-08-01,02GG006,3.986999988555908,
2011-09-01,02GG006,3.930999994277954,
2011-10-01,02GG006,4.23799991607666,
2011-11-01,02GG006,4.066999912261963,
2011-12-01,02GG006,6.27899980545044,
2012-01-01,02GG006,5.602000236511231,
2012-02-01,02GG006,4.879000186920166,
2012-03-01,02GG006,4.27400016784668,
2012-04-01,02GG006,4.047999858856201,
2012-05-01,02GG006,3.973999977111816,
2012-06-01,02GG006,4.00600004196167,
2012-07-01,02GG006,3.933000087738037,
2012-08-01,02GG006,3.934000015258789,
2012-09-01,02GG006,3.858999967575073,
2012-10-01,02GG006,3.858000040054321,
2012-11-01,02GG006,4.540999889373779,
2012-12-01,02GG006,3.940999984741211,
2013-01-01,02GG006,4.039999961853027,
2013-02-01,02GG006,5.4629998207092285,
2013-03-01,02GG006,5.677000045776367,
2013-04-01,02GG006,4.109000205993652,
2013-05-01,02GG006,4.432000160217285,
2013-06-01,02GG006,4.263000011444092,
2013-07-01,02GG006,4.031000137329102,
2013-08-01,02GG006,3.9670000076293945,
2013-09-01,02GG006,3.9700000286102295,
2013-10-01,02GG006,3.99399995803833,
2013-11-01,02GG006,4.801000118255615,
2013-12-01,02GG006,4.061999797821045,
2014-01-01,02GG006,4.111000061035156,
2014-02-01,02GG006,4.037000179290772,
2014-03-01,02GG006,4.171999931335449,
2014-04-01,02GG006,5.288000106811523,
2014-05-01,02GG006,5.47599983215332,
2014-06-01,02GG006,4.035999774932861,
2014-07-01,02GG006,3.982000112533569,
2014-08-01,02GG006,3.9660000801086426,
2014-09-01,02GG006,3.913000106811523,
2014-10-01,02GG006,4.163000106811523,
2014-11-01,02GG006,4.232999801635742,
2014-12-01,02GG006,4.182000160217285,
2015-01-01,02GG006,4.14300012588501,
2015-02-01,02GG006,3.983000040054321,
2015-03-01,02GG006,3.986999988555908,
2015-04-01,02GG006,4.3979997634887695,
2015-05-01,02GG006,4.041999816894531,
2015-06-01,02GG006,5.214000225067139,
2015-07-01,02GG006,4.334000110626221,
2015-08-01,02GG006,3.931999921798706,
2015-09-01,02GG006,3.878999948501587,
2015-10-01,02GG006,3.920000076293945,
2015-11-01,02GG006,4.201000213623047,
2015-12-01,02GG006,4.254000186920166,
2016-01-01,02GG006,4.48799991607666,
2016-02-01,02GG006,4.335999965667725,
2016-03-01,02GG006,5.15500020980835,
2016-04-01,02GG006,5.533999919891357,
2016-05-01,02GG006,4.171999931335449,
2016-06-01,02GG006,4.244999885559082,
2016-07-01,02GG006,3.9660000801086426,
2016-08-01,02GG006,3.944999933242798,
2016-09-01,02GG006,3.973999977111816,
2016-10-01,02GG006,4.002999782562256,
2016-11-01,02GG006,4.085000038146973,
2016-12-01,02GG006,4.165999889373779,
2017-01-01,02GG006,4.177999973297119,
2017-02-01,02GG006,4.129000186920166,
2017-03-01,02GG006,5.25600004196167,
2017-04-01,02GG006,5.785999774932861,
2017-05-01,02GG006,4.281000137329102,
2017-06-01,02GG006,4.142000198364258,
2017-07-01,02GG006,4.043000221252441,
2017-08-01,02GG006,3.931999921798706,
2017-09-01,02GG006,3.9660000801086426,
2017-10-01,02GG006,4.085000038146973,
2017-11-01,02GG006,4.0920000076293945,
2017-12-01,02GG006,4.019000053405762,
2018-01-01,02GG006,3.99399995803833,
2018-02-01,02GG006,4.186999797821045,
2018-03-01,02GG006,4.264999866485596,
2018-04-01,02GG006,4.5320000648498535,
2018-05-01,02GG006,4.098999977111816,
2018-06-01,02GG006,4.013999938964844,
2018-07-01,02GG006,4.058000087738037,
2018-08-01,02GG006,4.058000087738037,
2018-09-01,02GG006,4.026000022888184,
2018-10-01,02GG006,4.534999847412109,
2018-11-01,02GG006,5.5229997634887695,
2018-12-01,02GG006,4.401999950408936,
2019-01-01,02GG006,5.620999813079834,
2019-02-01,02GG006,4.144999980926514,
2019-03-01,02GG006,4.14300012588501,
2019-04-01,02GG006,5.241000175476074,
2019-05-01,02GG006,5.239999771118164,
2019-06-01,02GG006,4.2170000076293945,
2019-07-01,02GG006,4.004000186920166,
2019-08-01,02GG006,3.944999933242798,
2019-09-01,02GG006,4.000999927520752,
2019-10-01,02GG006,4.076000213623047,
2019-11-01,02GG006,6.074999809265137,
2019-12-01,02GG006,4.38100004196167,
2020-01-01,02GG006,4.320000171661377,
2020-02-01,02GG006,4.269999980926514,
2020-03-01,02GG006,4.089000225067139,
2020-04-01,02GG006,4.421000003814697,
2020-05-01,02GG006,4.061999797821045,
2020-06-01,02GG006,4.01800012588501,
2020-07-01,02GG006,3.950000047683716,
2020-08-01,02GG006,3.88100004196167,
2020-09-01,02GG006,4.047999858856201,
2020-10-01,02GG006,3.888000011444092,
2020-11-01,02GG006,4.152999877929688,
2020-12-01,02GG006,4.570000171661377,
2021-01-01,02GG006,4.618000030517578,
2021-02-01,02GG006,4.038000106811523,
2021-03-01,02GG006,5.580999851226807,
2021-04-01,02GG006,4.265999794006348,
2021-05-01,02GG006,4.014999866485596,
2021-06-01,02GG006,4.039999961853027,
2021-07-01,02GG006,4.363999843597412,
2021-08-01,02GG006,4.135000228881836,
2021-09-01,02GG006,3.996000051498413,
2021-10-01,02GG006,4.079999923706055,
2021-11-01,02GG006,4.704999923706055,
2021-12-01,02GG006,4.412000179290772,
2022-01-01,02GG006,4.389999866485596,
2022-02-01,02GG006,3.994999885559082,
2022-03-01,02GG006,4.258999824523926,
2022-04-01,02GG006,4.386000156402588,
2022-05-01,02GG006,4.122000217437744,
2022-06-01,02GG006,4.013999938964844,
2022-07-01,02GG006,3.933000087738037,
2022-08-01,02GG006,3.9070000648498535,
2022-09-01,02GG006,3.86899995803833,
2022-10-01,02GG006,4.120999813079834,
2022-11-01,02GG006,3.950999975204468,
2022-12-01,02GG006,4.027999877929688,
2023-01-01,02GG006,5.461999893188477,
2023-02-01,02GG006,4.138000011444092,
2023-03-01,02GG006,4.323999881744385,
2023-04-01,02GG006,6.572000026702881,
2023-05-01,02GG006,4.218999862670898,
