STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
10GB006,2,1998,DATA CONSIDERED FAIR FOR THE SEASON - CURVE DRIFTING TO THE RIGHT,DONNEES ENREGISTREES CONSIDEREES SATISFAISANTES POUR LA SAISON - COURBE EST DECALEE VERS LA DROITE.
10GB006,2,1999,DATA FROM MAY 27 TO JUL 13 SHOULD BE USED WITH DISCRETION - ORIFICE MOVEMENTS,UTILISER DONNEES ENREGISTREES DU 27 MAI AU 13 JUIL AVEC PRUDENCE - MOUVEMENTS DE L'ORIFICE.
10GB006,2,2001,RECORD CONSIDERED FAIR DUE TO SILTING. EXTREMES CONSIDERED ESTIMATES DUE TO SILTING.,ENREGISTREMENTS SONT SATISFAISANTS CAR ENVASEMENT. VALEURS EXTREMES CONSIDEREES ESTIMEES CAR ENVASEMENT.
10GB006,2,2002,DATA CONSIDERED GOOD.,DONNEES ENREGISTREES CONSIDEREES BONNES.
10GB006,2,2003,DATA CONSIDERED GOOD.,DONNEES ENREGISTREES CONSIDEREES BONNES.
10GB006,2,2004,DATA CONSIDERED GOOD.,DONNEES ENREGISTREES CONSIDEREES BONNES.
10GB006,2,2005,DATA CONSIDERED GOOD AND MAX. INST. WATER LEVEL AND DISCHARGE ARE VALID.,DONNEES ENREGISTREES CONSIDEREES BONNES ET NIVEAU D'EAU ET DEBIT MAX. INST. SONT VALIDES.
10GB006,2,2006,RECORD IS CONSIDERED GOOD AND MAXIMUM PEAKS ARE VALID.,ENREGISTREMENT DE BONNE QUALITE ET VALEURS DE POINTE VALIDES
10GB006,2,2007,RECORD IS CONSIDERED GOOD AND MAXIMUM PEAKS ARE VALID.,ENREGISTREMENT DE BONNE QUALITE ET VALEURS DE POINTE VALIDES
10GB006,2,2008,RECORD IS CONSIDERED GOOD AND MAXIMUM PEAKS ARE VALID.,ENREGISTREMENT DE BONNE QUALITE ET VALEURS DE POINTE VALIDES
10GB006,2,2009,2009 RECORD IS CONSIDERED GOOD.,ENREGISTREMENT DE BONNE QUALITE
10GB006,2,2010,2010 RECORD IS CONSIDERED GOOD.  MAX INST WL IS FROM FAIR HW MARK; TIME IS ESTIMATED.,ENREGISTREMENT DE BONNE QUALITE. NIVEAU D'EAU INSTANTANE MAXIMAL DETERMINE A PARTIR DE DONNEES PASSABLES SUR LA LAISSE DES HAUTES EAUX; HEURE ESTIMEE
10GB006,2,2011,(Discharge) The minimum instantaneous discharge is invalid due to frozen orifice line. (Water Level) The period of May11-26 is considered an estimate. Some portions of the record was used as estimate and estimates are fair. Record is good for open water season and fair under ice conditions.,
10GB006,2,2012,(Discharge) The discharge for the period of July 18-30 was estimated and is considered good to fair. (Water Level) The record is good for the open water season and fair under ice conditions.,
10GB006,2,2013,(Water Level and Discharge) The freeze-up record this year indicated a variation in stage. This period should be used with discretion.,
10GB006,4,-999,"FORMERLY PUBLISHED AS ""NEAR THE MOUTH"". PRIOR TO 1975 DATA PUBLISHED AS STATION NO. 10GB001",PUBLIES AUPARAVANT SOUS < NEAR THE MOUTH >. ENREGISTREMENTS AVANT 1975 PUBLIES SOUS 10GB001
10GB006,5,-999,"FORMERLY PUBLISHED AS ""NEAR THE MOUTH.""",PUBLIES AUPARAVANT SOUS < NEAR THE MOUTH >.
