STATION_NUMBER,date,flow_cms,quality_symbol
08LB023,1915-04-01,,
08LB023,1915-05-01,0.0,
08LB023,1915-06-01,,
08LB023,1915-07-01,,
08LB023,1915-08-01,,
08LB023,1915-09-01,0.0,
08LB023,1916-05-01,,
08LB023,1916-06-01,,
08LB023,1916-07-01,,
08LB023,1916-08-01,0.04199999943375588,
08LB023,1916-09-01,,
08LB023,1916-10-01,0.0,
08LB023,1917-05-01,0.05700000002980232,E
08LB023,1917-06-01,0.05099999904632568,E
08LB023,1917-07-01,0.06499999761581421,
08LB023,1917-08-01,0.05900000035762787,
08LB023,1918-04-01,,
08LB023,1918-05-01,0.05700000002980232,
08LB023,1918-06-01,0.090999998152256,
08LB023,1918-07-01,0.0,
08LB023,1918-08-01,0.023000000044703484,
08LB023,1918-09-01,0.014000000432133676,
08LB023,1919-05-01,,
08LB023,1919-06-01,0.04199999943375588,
08LB023,1919-07-01,0.06800000369548798,
08LB023,1920-04-01,0.0,
08LB023,1920-05-01,,
08LB023,1920-06-01,,
08LB023,1920-07-01,0.023000000044703484,
08LB023,1920-08-01,0.003000000026077032,
08LB023,1920-09-01,0.0,
08LB023,1921-04-01,0.0,
08LB023,1921-05-01,,
08LB023,1921-06-01,0.05400000140070915,
08LB023,1921-07-01,,
08LB023,1921-08-01,,
08LB023,1921-09-01,0.0,
08LB023,1922-04-01,0.0,
08LB023,1922-05-01,0.0,
08LB023,1922-06-01,,
08LB023,1922-07-01,0.0,
08LB023,1922-08-01,0.0,
08LB023,1922-09-01,0.0,
08LB023,1923-04-01,,
08LB023,1923-05-01,0.0,
08LB023,1923-06-01,,
08LB023,1923-07-01,,
08LB023,1923-08-01,0.05099999904632568,
08LB023,1923-09-01,0.0,
08LB023,1924-04-01,0.0,
08LB023,1924-05-01,0.0,
08LB023,1924-06-01,0.05400000140070915,
08LB023,1924-07-01,0.0,
08LB023,1924-08-01,0.05900000035762787,
08LB023,1924-09-01,0.0,
08LB023,1925-04-01,0.0,
08LB023,1925-05-01,0.0,
08LB023,1925-06-01,0.06499999761581421,
08LB023,1925-07-01,0.0,
08LB023,1925-08-01,0.0,
08LB023,1925-09-01,0.0,
08LB023,1915-04-02,,
08LB023,1915-05-02,,
08LB023,1915-06-02,,
08LB023,1915-07-02,,
08LB023,1915-08-02,0.02800000086426735,
08LB023,1915-09-02,,
08LB023,1916-05-02,,
08LB023,1916-06-02,0.0989999994635582,
08LB023,1916-07-02,,
08LB023,1916-08-02,,
08LB023,1916-09-02,,
08LB023,1916-10-02,,
08LB023,1917-05-02,0.05700000002980232,E
08LB023,1917-06-02,0.05099999904632568,E
08LB023,1917-07-02,0.05900000035762787,E
08LB023,1917-08-02,0.05099999904632568,E
08LB023,1918-04-02,,
08LB023,1918-05-02,0.05700000002980232,
08LB023,1918-06-02,0.07900000363588333,
08LB023,1918-07-02,0.0,
08LB023,1918-08-02,0.023000000044703484,
08LB023,1918-09-02,,
08LB023,1919-05-02,,
08LB023,1919-06-02,,
08LB023,1919-07-02,,
08LB023,1920-04-02,0.0,
08LB023,1920-05-02,0.0,
08LB023,1920-06-02,0.02500000037252903,
08LB023,1920-07-02,,
08LB023,1920-08-02,,
08LB023,1920-09-02,0.0,
08LB023,1921-04-02,0.0,
08LB023,1921-05-02,0.02500000037252903,
08LB023,1921-06-02,0.05099999904632568,
08LB023,1921-07-02,,
08LB023,1921-08-02,,
08LB023,1921-09-02,0.0,
08LB023,1922-04-02,0.0,
08LB023,1922-05-02,0.0,
08LB023,1922-06-02,0.05099999904632568,
08LB023,1922-07-02,0.0,
08LB023,1922-08-02,0.0,
08LB023,1922-09-02,0.0,
08LB023,1923-04-02,0.0,
08LB023,1923-05-02,,
08LB023,1923-06-02,,
08LB023,1923-07-02,0.02500000037252903,
08LB023,1923-08-02,,
08LB023,1923-09-02,,
08LB023,1924-04-02,0.0,
08LB023,1924-05-02,0.0,
08LB023,1924-06-02,0.05099999904632568,
08LB023,1924-07-02,0.0,
08LB023,1924-08-02,0.05700000002980232,
08LB023,1924-09-02,0.0,
08LB023,1925-04-02,0.0,
08LB023,1925-05-02,0.0,
08LB023,1925-06-02,0.07900000363588333,
08LB023,1925-07-02,0.0,
08LB023,1925-08-02,0.04199999943375588,
08LB023,1925-09-02,0.0,
08LB023,1915-04-03,,
08LB023,1915-05-03,,
08LB023,1915-06-03,0.006000000052154064,
08LB023,1915-07-03,,
08LB023,1915-08-03,,
08LB023,1915-09-03,,
08LB023,1916-05-03,,
08LB023,1916-06-03,,
08LB023,1916-07-03,,
08LB023,1916-08-03,0.05700000002980232,
08LB023,1916-09-03,,
08LB023,1916-10-03,,
08LB023,1917-05-03,0.05700000002980232,E
08LB023,1917-06-03,0.05099999904632568,
08LB023,1917-07-03,0.05400000140070915,
08LB023,1917-08-03,0.04500000178813934,
08LB023,1918-04-03,,
08LB023,1918-05-03,0.06199999898672104,
08LB023,1918-06-03,0.0820000022649765,
08LB023,1918-07-03,0.0,
08LB023,1918-08-03,0.023000000044703484,
08LB023,1918-09-03,,
08LB023,1919-05-03,,
08LB023,1919-06-03,,
08LB023,1919-07-03,,
08LB023,1920-04-03,0.0,
08LB023,1920-05-03,,
08LB023,1920-06-03,,
08LB023,1920-07-03,,
08LB023,1920-08-03,,
08LB023,1920-09-03,0.0,
08LB023,1921-04-03,0.0,
08LB023,1921-05-03,,
08LB023,1921-06-03,,
08LB023,1921-07-03,0.04199999943375588,
08LB023,1921-08-03,,
08LB023,1921-09-03,0.0,
08LB023,1922-04-03,0.0,
08LB023,1922-05-03,0.0,
08LB023,1922-06-03,,
08LB023,1922-07-03,0.0,
08LB023,1922-08-03,0.0,
08LB023,1922-09-03,0.0,
08LB023,1923-04-03,,
08LB023,1923-05-03,,
08LB023,1923-06-03,0.03099999949336052,
08LB023,1923-07-03,,
08LB023,1923-08-03,0.003000000026077032,
08LB023,1923-09-03,,
08LB023,1924-04-03,0.0,
08LB023,1924-05-03,0.0,
08LB023,1924-06-03,0.05099999904632568,
08LB023,1924-07-03,0.0,
08LB023,1924-08-03,0.05400000140070915,
08LB023,1924-09-03,0.0,
08LB023,1925-04-03,0.0,
08LB023,1925-05-03,0.0,
08LB023,1925-06-03,0.09300000220537186,
08LB023,1925-07-03,0.0,
08LB023,1925-08-03,0.07100000232458115,
08LB023,1925-09-03,0.0,
08LB023,1915-04-04,,
08LB023,1915-05-04,,
08LB023,1915-06-04,,
