STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
07BG004,2,1990,MAXIMUM INSTANTANEOUS DISCHARGE COMPUTED FROM CHART DATA,
07BG004,2,2004,MINIMUM INSTANTANEOUS DISCHARGE AND WATER LEVEL MAY HAVE OCCURRED OUTSIDE STANDARD PERIOD.,
07BG004,2,2005,MINIMUM INSTANTANEOUS AND DAILY DISCHARGE OCCURRED OUTSIDE OPERATING PERIOD.,
07BG004,2,2008,MINIMUM DAILY AND INSTANTANEOUS DISCHARGE NOT VALID OCCURRED OUTSIDE OPERATING PERIOD,
07BG004,2,2009,DATA QUALITY CONSIDERED FAIR DUE TO BACKWATER FROM BEAVER ACTIVITY,
07BG004,2,2010,DATA QUALITY CONSIDERED FAIR DUE TO BACKWATER FROM BEAVER ACTIVITY,
07BG004,2,2011,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID DUE TO EQUIPMENT MALFUNCTIONS,
07BG004,2,2014,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
07BG004,2,2018,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID BECAUSE IT OCCURRED DURING ESTIMATED PERIOD,
07BG004,2,2020,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
07BG004,2,2023,DATA NOT AVAILABLE PRIOR TO GAUGE RELOCATION IN MAY 2023,
