STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
03NE012,2,2006,"THE ""E"" FOR DISCHARGES ABOVE 4.62 CMS IS DUE TO CURVE EXTENSION.","LES ESTIMATIONS DES DEBITS SUPERIEURS A 4,62 CM SONT DUES AU PROLONGEMENT DE LA COURBE"
03NE012,2,2010,"2010  THE ""E"" FOR DISCHARGE ABOVE 4.62 CMS AND BELOW 0.033 CMS IS DUE TO CURVE EXTENSION","LES ESTIMATIONS DE DEBIT SUPERIEURES A 4,62 CMS ET INFERIEURES A 0,033 CMS SONT ATTRIBUABLES AU PROLONGEMENT DE LA COURBE."
03NE012,2,2011,"2011 THE ""E"" FOR DISCHARGE ABOVE 4.62 CMS IS DUE TO CURVE EXTENSION.
MIN. INST. DISCHARGES NOT VALID- OCCURRED DURING BACKWATER CONDITIONS. 
DATA REVISION FOR NOVEMBER & DECEMBER 2011 - WATER LEVEL & DISCHARGE ? REVISED MARCH 07-2014",
03NE012,2,2012,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING ESTIMATED PERIOD,
03NE012,2,2013,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS MAX. & MIN. INST. WATER LEVEL NOT VALID- MISSING DATA MAX. & MIN. DAILY WATER LEVEL NOT VALID- MISSING DATA,
03NE012,2,2014,"THE ""E"" FOR DISCHARGES BELOW 0.080 CMS IS DUE TO CURVE EXTENSION.  MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS   MIN. INST. & MIN. DAILY WATER LEVEL NOT VALID- MISSING DATA",
03NE012,2,2015,"THE ""E"" FOR DISCHARGE ABOVE 4.62 CMS IS DUE TO CURVE EXTENSION.
MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.
MIN. INST. & MIN. DAILY WATER LEVEL NOT VALID- MISSING DATA",
03NE012,2,2016,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.,
03NE012,2,2017,"MAX. & MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.
MIN. INST. WATER LEVEL NOT VALID- MISSING DATA.",
03NE012,2,2018,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.,
03NE012,2,2019,"MAX.  & MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.

MAX., & MIN. INST. & MAX., & MIN. DAILY WATER LEVEL NOT VALID- MISSING DATA
",
03NE012,2,2020,"WATER LEVEL UNAVAILABLE FOR THE PERIOD OF OCT 27 TO NOV 5- EQUIPMENT MALFUNCTION.
THE 'E' FOR DISCHARGES JUN 3-4 AND ON AUG 27 IS DUE TO RATING CURVE EXTENSION.
MIN. INST. DISCHARGE NOT VALID - OCCURRED DURING BACKWATER CONDITIONS.",
03NE012,2,2021,"THE 'E' FOR DISCHARGES MAY 20-21, JUL 25-28, AUG 20-31 AND SEP 2-9  IS DUE TO RATING CURVE EXTENSION.
MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.",
03NE012,2,2022,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.,
03NE012,2,2023,"WATER LEVEL UNAVAILABLE DEC 22-31- EQUIPMENT MALFUNCTION.
MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.",
