STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05FC007,2,1998,NO DISCHARGES FOR THE SEASON - MAX. AND MIN. DAILY DISCHARGES NOT VALID,AUCUN DEBIT POUR LA SAISON - DEBITS MAX. ET MIN. QUOTIDIENS NON VALIDES.
05FC007,2,2004,MAX. AND MIN. INST. DISCHARGES VALID FOR THE SEASON,DEBITS MAX. ET MIN. INST. VALIDES POUR LA SAISON
05FC007,2,2006,MAX. INST. DISCHARGE NOT VALID - ICE CONDITIONS,DEBIT MAX. INST. NON VALIDE - DURANT PERIODE DE GLACE
05FC007,2,2007,"MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID, ICE CONDITIONS.",
05FC007,2,2011,2011 MAXIMUM INSTANTANEOUS DISCHARGE IS VALID UNDER THE AFFECT OF ICE CONDITIONS.,DEBIT INSTANTANE MAXIMAL VALIDE SOUS L'EFFET DES CONDITIONS GLACIELLES
05FC007,2,2017,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
05FC007,2,2019,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
05FC007,2,2020,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
05FC007,2,2022,"MAXIMUM DAILY AND INSTANTANEOUS DISCHARGES NOT VALID DUE TO CONSTRUCTION WORK ON SITE, FULL RECORD NOT PUBLISHED",
05FC007,2,2023,"MAXIMUM DAILY AND INSTANTANEOUS DISCHARGES NOT VALID DUE TO CONSTRUCTION WORK ON SITE, FULL RECORD NOT PUBLISHED",
