date,STATION_NUMBER,water_level_m,quality_symbol
2011-03-01,05JF011,,
2011-04-01,05JF011,0.7699999809265137,
2011-05-01,05JF011,1.534000039100647,
2011-06-01,05JF011,0.6460000276565552,
2011-07-01,05JF011,1.3899999856948853,
2011-08-01,05JF011,0.5979999899864197,
2011-09-01,05JF011,0.503000020980835,
2011-10-01,05JF011,0.503000020980835,
2012-03-01,05JF011,,
2012-04-01,05JF011,0.5950000286102295,
2012-05-01,05JF011,0.5509999990463257,
2012-06-01,05JF011,0.9570000171661376,
2012-07-01,05JF011,0.5130000114440918,
2012-08-01,05JF011,0.45500001311302185,
2013-04-01,05JF011,,
2013-05-01,05JF011,3.055999994277954,
2013-06-01,05JF011,0.6650000214576721,
2013-07-01,05JF011,0.593999981880188,
2013-08-01,05JF011,0.4749999940395355,
2013-09-01,05JF011,0.45399999618530273,
2013-10-01,05JF011,0.4699999988079071,
2014-03-01,05JF011,,
2014-04-01,05JF011,0.3709999918937683,
2014-05-01,05JF011,1.2699999809265137,
2014-06-01,05JF011,0.5960000157356262,
2014-07-01,05JF011,3.177999973297119,
2014-08-01,05JF011,0.5889999866485596,
2014-09-01,05JF011,0.7770000100135803,
2014-10-01,05JF011,0.5699999928474426,
2015-03-01,05JF011,,
2015-04-01,05JF011,2.776000022888184,
2015-05-01,05JF011,0.656000018119812,
2015-06-01,05JF011,0.4869999885559082,
2015-07-01,05JF011,0.4289999902248383,
2015-08-01,05JF011,0.4090000092983246,
2015-09-01,05JF011,0.4129999876022339,
2015-10-01,05JF011,0.47200000286102295,
2016-03-01,05JF011,,
2016-04-01,05JF011,0.8569999933242798,
2016-05-01,05JF011,0.4059999883174896,
2016-06-01,05JF011,0.42500001192092896,
2016-10-01,05JF011,,
2017-02-01,05JF011,,
2017-03-01,05JF011,0.972000002861023,
2017-04-01,05JF011,0.871999979019165,
2017-05-01,05JF011,0.4790000021457672,
2017-06-01,05JF011,0.4309999942779541,
2017-07-01,05JF011,0.4480000138282776,
2018-04-01,05JF011,,
2018-05-01,05JF011,0.5960000157356262,
2018-06-01,05JF011,0.4289999902248383,
2019-03-01,05JF011,,
2019-04-01,05JF011,0.8299999833106995,
2019-05-01,05JF011,,
2019-06-01,05JF011,,
2019-07-01,05JF011,0.386000007390976,A
2020-03-01,05JF011,,
2020-04-01,05JF011,0.8989999890327454,
2021-03-01,05JF011,,
2021-04-01,05JF011,,
2021-05-01,05JF011,,
2021-06-01,05JF011,0.47099998593330383,
2021-07-01,05JF011,0.492000013589859,
2021-08-01,05JF011,,
2022-03-01,05JF011,,
2022-04-01,05JF011,2.0160000324249268,
2022-05-01,05JF011,0.9110000133514404,
2022-06-01,05JF011,0.671999990940094,
2022-07-01,05JF011,0.4790000021457672,
2022-08-01,05JF011,0.41999998688697815,
2023-04-01,05JF011,,
2023-05-01,05JF011,1.2790000438690186,
2023-06-01,05JF011,0.6600000262260437,
2023-07-01,05JF011,0.4560000002384186,
2023-08-01,05JF011,0.3529999852180481,
2023-09-01,05JF011,0.2509999871253968,
2011-03-02,05JF011,,
2011-04-02,05JF011,0.9559999704360962,
2011-05-02,05JF011,1.406000018119812,
2011-06-02,05JF011,0.6370000243186951,
2011-07-02,05JF011,1.2869999408721924,
2011-08-02,05JF011,0.5799999833106995,
2011-09-02,05JF011,0.49900001287460327,
2011-10-02,05JF011,0.5019999742507935,
2012-03-02,05JF011,,
2012-04-02,05JF011,0.5889999866485596,
2012-05-02,05JF011,0.5759999752044678,
2012-06-02,05JF011,0.8489999771118164,
2012-07-02,05JF011,0.5299999713897705,
2012-08-02,05JF011,0.4580000042915344,
2013-04-02,05JF011,,
2013-05-02,05JF011,3.2179999351501465,
2013-06-02,05JF011,0.6489999890327454,
2013-07-02,05JF011,0.5979999899864197,
2013-08-02,05JF011,0.47200000286102295,
2013-09-02,05JF011,0.453000009059906,A
2013-10-02,05JF011,0.4670000076293945,
2014-03-02,05JF011,,
2014-04-02,05JF011,0.3619999885559082,
2014-05-02,05JF011,1.1959999799728394,
2014-06-02,05JF011,0.597000002861023,
2014-07-02,05JF011,2.734999895095825,
2014-08-02,05JF011,0.6069999933242798,
2014-09-02,05JF011,0.7269999980926514,
2014-10-02,05JF011,0.5730000138282776,
2015-03-02,05JF011,,
2015-04-02,05JF011,2.5409998893737797,
2015-05-02,05JF011,0.6230000257492065,
2015-06-02,05JF011,0.4830000102519989,
2015-07-02,05JF011,0.4300000071525574,
2015-08-02,05JF011,0.6819999814033508,
2015-09-02,05JF011,0.4050000011920929,
2015-10-02,05JF011,0.4659999907016754,
2016-03-02,05JF011,,
2016-04-02,05JF011,0.7300000190734863,
2016-05-02,05JF011,0.40400001406669617,
2016-06-02,05JF011,0.41999998688697815,
2016-10-02,05JF011,,
2017-02-02,05JF011,,
2017-03-02,05JF011,0.9300000071525574,
2017-04-02,05JF011,0.7829999923706055,
2017-05-02,05JF011,0.479999989271164,
2017-06-02,05JF011,0.4410000145435333,
2017-07-02,05JF011,0.44699999690055847,
2018-04-02,05JF011,,
2018-05-02,05JF011,0.5830000042915344,
2018-06-02,05JF011,0.49399998784065247,
2019-03-02,05JF011,,
2019-04-02,05JF011,0.8899999856948853,
2019-05-02,05JF011,,
2019-06-02,05JF011,,
2019-07-02,05JF011,,
2020-03-02,05JF011,,
2020-04-02,05JF011,0.8669999837875366,
2021-03-02,05JF011,,
2021-04-02,05JF011,,
2021-05-02,05JF011,,
2021-06-02,05JF011,0.4589999914169312,
2021-07-02,05JF011,0.4639999866485596,
2021-08-02,05JF011,,
2022-03-02,05JF011,,
2022-04-02,05JF011,1.8289999961853027,
2022-05-02,05JF011,0.8980000019073486,
2022-06-02,05JF011,0.6589999794960022,
2022-07-02,05JF011,0.4749999940395355,
2022-08-02,05JF011,0.4160000085830689,
2023-04-02,05JF011,,
2023-05-02,05JF011,1.159999966621399,
2023-06-02,05JF011,0.671999990940094,
2023-07-02,05JF011,0.4490000009536743,
2023-08-02,05JF011,0.3470000028610229,
2023-09-02,05JF011,0.2440000027418137,
2011-03-03,05JF011,0.5529999732971191,A
2011-04-03,05JF011,0.9629999995231628,
2011-05-03,05JF011,1.337000012397766,
2011-06-03,05JF011,0.6480000019073486,
2011-07-03,05JF011,1.1979999542236328,
2011-08-03,05JF011,0.5709999799728394,
2011-09-03,05JF011,0.49900001287460327,
2011-10-03,05JF011,0.503000020980835,
2012-03-03,05JF011,,
2012-04-03,05JF011,0.5759999752044678,
2012-05-03,05JF011,0.5490000247955322,
2012-06-03,05JF011,0.7960000038146973,
2012-07-03,05JF011,0.5249999761581421,
2012-08-03,05JF011,0.4629999995231629,
2013-04-03,05JF011,,
2013-05-03,05JF011,3.940999984741211,
2013-06-03,05JF011,0.6420000195503235,
2013-07-03,05JF011,0.5989999771118164,
2013-08-03,05JF011,0.4740000069141388,
2013-09-03,05JF011,0.453000009059906,
2013-10-03,05JF011,0.46799999475479126,
2014-03-03,05JF011,,
2014-04-03,05JF011,0.35499998927116394,
2014-05-03,05JF011,1.1150000095367432,
2014-06-03,05JF011,0.5929999947547913,
2014-07-03,05JF011,2.1470000743865967,
2014-08-03,05JF011,0.5910000205039978,
2014-09-03,05JF011,0.6919999718666077,
2014-10-03,05JF011,0.5649999976158142,
2015-03-03,05JF011,,
2015-04-03,05JF011,2.2799999713897705,
2015-05-03,05JF011,0.6029999852180481,
2015-06-03,05JF011,0.4790000021457672,
2015-07-03,05JF011,0.42800000309944153,
2015-08-03,05JF011,0.6399999856948853,
2015-09-03,05JF011,0.4009999930858612,
2015-10-03,05JF011,0.4629999995231629,
2016-03-03,05JF011,,
2016-04-03,05JF011,0.656000018119812,
2016-05-03,05JF011,0.40299999713897705,
2016-06-03,05JF011,0.4269999861717224,
2016-10-03,05JF011,,
2017-02-03,05JF011,,
2017-03-03,05JF011,0.9269999861717224,
2017-04-03,05JF011,0.7319999933242798,
2017-05-03,05JF011,0.47099998593330383,
2017-06-03,05JF011,0.44200000166893005,
2017-07-03,05JF011,0.4449999928474426,
2018-04-03,05JF011,,
2018-05-03,05JF011,0.5649999976158142,
2018-06-03,05JF011,0.4970000088214874,
2019-03-03,05JF011,,
2019-04-03,05JF011,0.8640000224113464,
2019-05-03,05JF011,,
2019-06-03,05JF011,,
2019-07-03,05JF011,,
2020-03-03,05JF011,,
2020-04-03,05JF011,0.8840000033378601,
2021-03-03,05JF011,,
2021-04-03,05JF011,,
2021-05-03,05JF011,,
2021-06-03,05JF011,0.453000009059906,
2021-07-03,05JF011,0.45100000500679016,
2021-08-03,05JF011,,
2022-03-03,05JF011,,
2022-04-03,05JF011,1.7610000371932983,
2022-05-03,05JF011,0.871999979019165,
2022-06-03,05JF011,0.6470000147819519,
2022-07-03,05JF011,0.45500001311302185,
2022-08-03,05JF011,0.414000004529953,
2023-04-03,05JF011,,
2023-05-03,05JF011,1.0759999752044678,
2023-06-03,05JF011,0.6790000200271606,
2023-07-03,05JF011,0.4350000023841858,
2023-08-03,05JF011,0.34200000762939453,
2023-09-03,05JF011,0.23600000143051147,
2011-03-04,05JF011,0.5270000100135803,
2011-04-04,05JF011,0.9929999709129332,
2011-05-04,05JF011,1.253999948501587,
2011-06-04,05JF011,0.6439999938011169,
2011-07-04,05JF011,1.118000030517578,
2011-08-04,05JF011,0.5640000104904175,
