STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05GA012,2,2001,ZERO DISCHARGES FOR THE OPERATING PERIOD ,DEBIT NUL POUR PERIODE DE SERVICE 
05GA012,2,2003,MAXIMUM INSTANTANEOUS AND DAILY DISCHARGES NOT VALID - ICE CONDITIONS,DEBITS INSTANTANES MAXIMAUX ET QUOTIDIENS NON VALIDES ? CONDITIONS GLACIELLES
05GA012,2,2004,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID - MISSING RECORD - LOGGER MALFUNCTION,DEBIT INSTANTANE MAXIMAL NON VALIDE ? ENREGISTREMENT MANQUANT ? FONCTIONNEMENT DEFECTUEUX DE L?ENREGISTREUR CHRONOLOGIQUE.
05GA012,2,2005,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID - ICE CONDITIONS,DEBIT INSTANTANE MAXIMAL NON VALIDE ? CONDITIONS GLACIELLES
05GA012,2,2006,"MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID, ICE CONDITIONS.","DEBIT INSTANTANE MAXIMAL NON VALIDE, CONDITIONS GLACIELLES"
05GA012,2,2007,"MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID, ICE CONDITIONS.","DEBIT INSTANTANE MAXIMAL NON VALIDE, CONDITIONS GLACIELLES"
05GA012,2,2011,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,DEBIT INSTANTANE MAXIMAL NON VALIDE EN RAISON DES CONDITIONS GLACIELLES.
05GA012,2,2014,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID DUE TO EQUIPMENT FAILURE,
05GA012,2,2015,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
05GA012,2,2016,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
05GA012,2,2017,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
05GA012,2,2020,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID DUE TO EQUIPMENT MALFUNCTION,
05GA012,2,2021,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
05GA012,2,2022,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
05GA012,2,2023,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
