date,STATION_NUMBER,flow_cms,quality_symbol
1982-05-01,07CE003,,
1982-06-01,07CE003,1.6100000143051147,
1982-07-01,07CE003,0.12800000607967377,
1982-08-01,07CE003,0.7400000095367432,E
1982-09-01,07CE003,0.7120000123977661,
1982-10-01,07CE003,0.5289999842643738,
1983-03-01,07CE003,0.032999999821186066,B
1983-04-01,07CE003,0.05999999865889549,B
1983-05-01,07CE003,0.3700000047683716,
1983-06-01,07CE003,0.5220000147819519,
1983-07-01,07CE003,2.9100000858306885,
1983-08-01,07CE003,2.7799999713897705,
1983-09-01,07CE003,0.27399998903274536,
1983-10-01,07CE003,0.6880000233650208,
1983-11-01,07CE003,0.5950000286102295,B
1984-03-01,07CE003,0.04100000113248825,B
1984-04-01,07CE003,0.13199999928474426,B
1984-05-01,07CE003,0.5019999742507935,
1984-06-01,07CE003,3.140000104904175,
1984-07-01,07CE003,0.9810000061988832,
1984-08-01,07CE003,0.2879999876022339,
1984-09-01,07CE003,0.20499999821186063,
1984-10-01,07CE003,0.3529999852180481,
1984-11-01,07CE003,0.3799999952316284,B
1985-03-01,07CE003,0.029999999329447743,B
1985-04-01,07CE003,0.2179999947547913,B
1985-05-01,07CE003,6.179999828338623,A
1985-06-01,07CE003,1.9900000095367432,
1985-07-01,07CE003,0.7300000190734863,E
1985-08-01,07CE003,0.3849999904632568,E
1985-09-01,07CE003,0.19699999690055847,
1985-10-01,07CE003,1.2000000476837158,
1986-03-01,07CE003,0.06700000166893005,B
1986-04-01,07CE003,0.1509999930858612,B
1986-05-01,07CE003,0.7229999899864197,
1986-06-01,07CE003,0.9520000219345092,
1986-07-01,07CE003,0.26100000739097595,
1986-08-01,07CE003,3.259999990463257,
1986-09-01,07CE003,0.2280000001192093,
1986-10-01,07CE003,0.2750000059604645,
1987-03-01,07CE003,0.017000000923871994,B
1987-04-01,07CE003,0.029999999329447743,B
1987-05-01,07CE003,0.9869999885559082,
1987-06-01,07CE003,0.9399999976158142,
1987-07-01,07CE003,0.6340000033378601,
1987-08-01,07CE003,0.3230000138282776,
1987-09-01,07CE003,0.28999999165534973,
1987-10-01,07CE003,0.20999999344348907,
1987-11-01,07CE003,0.12300000339746477,B
1988-03-01,07CE003,0.009999999776482582,B
1988-04-01,07CE003,0.0010000000474974513,B
1988-05-01,07CE003,1.25,B
1988-06-01,07CE003,0.3190000057220459,
1988-07-01,07CE003,2.4800000190734863,
1988-08-01,07CE003,1.6100000143051147,
1988-09-01,07CE003,0.6850000023841858,
1988-10-01,07CE003,0.2179999947547913,
1988-11-01,07CE003,0.18400000035762787,B
1989-02-01,07CE003,,
1989-03-01,07CE003,0.0,B
1989-04-01,07CE003,0.10899999737739564,B
1989-05-01,07CE003,1.0,
1989-06-01,07CE003,1.5199999809265137,
1989-07-01,07CE003,1.7300000190734863,
1989-08-01,07CE003,1.5,
1989-09-01,07CE003,0.5630000233650208,
1989-10-01,07CE003,1.5399999618530271,
1990-03-01,07CE003,0.028999999165534973,B
1990-04-01,07CE003,0.20100000500679016,B
1990-05-01,07CE003,5.929999828338623,
1990-06-01,07CE003,1.059999942779541,
1990-07-01,07CE003,0.7120000123977661,
1990-08-01,07CE003,0.04399999976158142,A
1990-09-01,07CE003,0.06700000166893005,
1990-10-01,07CE003,0.09700000286102296,
1991-03-01,07CE003,0.017000000923871994,B
1991-04-01,07CE003,0.20999999344348907,B
1991-05-01,07CE003,0.2840000092983246,
1991-06-01,07CE003,0.4169999957084656,
1991-07-01,07CE003,5.150000095367432,
1991-08-01,07CE003,0.32199999690055847,
1991-09-01,07CE003,0.01600000075995922,
1991-10-01,07CE003,0.0729999989271164,
1992-03-01,07CE003,0.12200000137090684,B
1992-04-01,07CE003,0.1449999958276749,B
1992-05-01,07CE003,0.7300000190734863,E
1992-06-01,07CE003,,
1992-08-01,07CE003,,
1992-09-01,07CE003,,
1992-10-01,07CE003,0.17599999904632568,
1993-03-01,07CE003,0.0,B
1993-04-01,07CE003,0.05000000074505806,B
1993-05-01,07CE003,0.2450000047683716,B
1993-06-01,07CE003,0.1330000013113022,
1993-07-01,07CE003,0.1720000058412552,
1993-08-01,07CE003,2.3299999237060547,
1993-09-01,07CE003,0.5199999809265137,
1993-10-01,07CE003,0.9639999866485596,
1994-03-01,07CE003,0.0020000000949949026,B
1994-04-01,07CE003,0.024000000208616257,B
1994-05-01,07CE003,1.1100000143051147,
1994-06-01,07CE003,1.2300000190734863,
1994-07-01,07CE003,1.7100000381469729,
