date,STATION_NUMBER,water_level_m,quality_symbol
2012-03-01,05EE005,,
2012-04-01,05EE005,1.1369999647140503,
2012-05-01,05EE005,1.0099999904632568,
2012-06-01,05EE005,0.953000009059906,
2012-07-01,05EE005,1.0210000276565552,
2012-08-01,05EE005,0.9300000071525574,
2012-09-01,05EE005,0.7009999752044678,
2012-10-01,05EE005,0.6779999732971191,
2013-03-01,05EE005,,
2013-04-01,05EE005,0.9399999976158142,
2013-05-01,05EE005,1.1859999895095823,
2013-06-01,05EE005,0.8059999942779541,
2013-07-01,05EE005,0.8100000023841858,
2013-08-01,05EE005,0.6449999809265137,
2013-09-01,05EE005,0.6299999952316284,
2013-10-01,05EE005,0.621999979019165,
2014-02-01,05EE005,,
2014-03-01,05EE005,0.671999990940094,
2014-04-01,05EE005,0.8330000042915344,
2014-05-01,05EE005,0.962000012397766,
2014-06-01,05EE005,0.7419999837875366,
2014-07-01,05EE005,1.0390000343322754,
2014-08-01,05EE005,0.8429999947547913,A
2014-09-01,05EE005,0.7459999918937683,
2014-10-01,05EE005,0.7440000176429749,
2014-11-01,05EE005,1.256999969482422,A
2015-03-01,05EE005,,
2015-04-01,05EE005,1.2079999446868896,
2015-05-01,05EE005,0.9580000042915344,
2015-06-01,05EE005,0.703000009059906,
2015-07-01,05EE005,,
2015-08-01,05EE005,,
2015-09-01,05EE005,0.5709999799728394,
2015-10-01,05EE005,0.6320000290870667,
2015-11-01,05EE005,0.6570000052452087,
2016-03-01,05EE005,0.9570000171661376,
2016-04-01,05EE005,1.3200000524520874,
2016-05-01,05EE005,0.921999990940094,
2016-06-01,05EE005,0.6850000023841858,
2016-07-01,05EE005,0.6029999852180481,A
2016-08-01,05EE005,0.6690000295639038,
2016-09-01,05EE005,0.6060000061988831,
2016-10-01,05EE005,0.6230000257492065,
2016-11-01,05EE005,0.6480000019073486,
2017-03-01,05EE005,0.890999972820282,
2017-04-01,05EE005,1.256999969482422,
2017-05-01,05EE005,1.0449999570846558,
2017-06-01,05EE005,0.8939999938011169,
2017-07-01,05EE005,0.8650000095367432,
2017-08-01,05EE005,0.7070000171661377,
2017-09-01,05EE005,0.7369999885559082,
2017-10-01,05EE005,0.6859999895095825,
2018-02-01,05EE005,,
2018-03-01,05EE005,0.8870000243186951,
2018-04-01,05EE005,1.1080000400543213,
2018-05-01,05EE005,1.034000039100647,
2018-06-01,05EE005,0.8339999914169312,
