date,STATION_NUMBER,water_level_m,quality_symbol
2012-03-01,05DB005,,
2012-04-01,05DB005,1.1260000467300415,
2012-05-01,05DB005,1.4839999675750732,
2012-06-01,05DB005,1.215999960899353,
2012-07-01,05DB005,1.281999945640564,
2012-08-01,05DB005,1.3250000476837158,
2012-09-01,05DB005,1.1330000162124634,
2012-10-01,05DB005,1.0850000381469729,
2013-03-01,05DB005,,
2013-04-01,05DB005,1.118000030517578,
2013-05-01,05DB005,1.1770000457763672,
2013-06-01,05DB005,1.4079999923706057,
2013-07-01,05DB005,1.3980000019073486,
2013-08-01,05DB005,1.2400000095367432,
2013-09-01,05DB005,1.1619999408721924,
2013-10-01,05DB005,1.13100004196167,
2014-02-01,05DB005,,
2014-03-01,05DB005,1.337000012397766,
2014-04-01,05DB005,1.2519999742507937,
2014-05-01,05DB005,1.4390000104904177,
2014-06-01,05DB005,1.3960000276565552,
2014-07-01,05DB005,1.343999981880188,
2014-08-01,05DB005,1.24399995803833,
2014-09-01,05DB005,1.133999943733215,
2014-10-01,05DB005,1.1460000276565552,
2015-02-01,05DB005,,
2015-03-01,05DB005,1.062999963760376,
2015-04-01,05DB005,1.1690000295639038,
2015-05-01,05DB005,1.1139999628067017,
2015-06-01,05DB005,1.0989999771118164,
2015-07-01,05DB005,1.1510000228881836,
2015-08-01,05DB005,1.0829999446868896,
2015-09-01,05DB005,1.0829999446868896,
2015-10-01,05DB005,1.1799999475479126,
2016-03-01,05DB005,1.0850000381469729,
2016-04-01,05DB005,1.1169999837875366,
2016-05-01,05DB005,1.062999963760376,
2016-06-01,05DB005,1.190999984741211,
2016-07-01,05DB005,1.0829999446868896,
2016-08-01,05DB005,1.2200000286102295,
2016-09-01,05DB005,1.3270000219345093,
2016-10-01,05DB005,1.3009999990463257,
2017-02-01,05DB005,,
2017-03-01,05DB005,1.0729999542236328,
2017-04-01,05DB005,1.1239999532699585,
2017-05-01,05DB005,1.281999945640564,
2017-06-01,05DB005,1.3329999446868896,
2017-07-01,05DB005,1.2239999771118164,
2017-08-01,05DB005,1.133999943733215,
2017-09-01,05DB005,1.0850000381469729,
2017-10-01,05DB005,1.133999943733215,
2018-03-01,05DB005,0.9810000061988832,
2018-04-01,05DB005,1.0010000467300415,
2018-05-01,05DB005,1.4500000476837158,
2018-06-01,05DB005,1.2519999742507937,
2018-07-01,05DB005,1.1369999647140503,
2018-08-01,05DB005,1.1859999895095823,
2018-09-01,05DB005,1.097000002861023,
2018-10-01,05DB005,1.1990000009536743,
2019-03-01,05DB005,1.031000018119812,A
2019-04-01,05DB005,1.1970000267028809,
2019-05-01,05DB005,1.1080000400543213,
2019-06-01,05DB005,1.3860000371932983,
2019-07-01,05DB005,1.4670000076293943,
2019-08-01,05DB005,1.22599995136261,
2019-09-01,05DB005,1.1549999713897705,
2019-10-01,05DB005,1.14900004863739,
2020-03-01,05DB005,1.14900004863739,
2020-04-01,05DB005,1.1139999628067017,
2020-05-01,05DB005,1.4390000104904177,
2020-06-01,05DB005,1.64900004863739,
2020-07-01,05DB005,1.6269999742507937,
2020-08-01,05DB005,1.284999966621399,
2020-09-01,05DB005,1.1740000247955322,
2020-10-01,05DB005,1.1419999599456787,
2021-02-01,05DB005,,
2021-03-01,05DB005,1.0759999752044678,
2021-04-01,05DB005,1.0980000495910645,
2021-05-01,05DB005,1.159999966621399,
2021-06-01,05DB005,1.2519999742507937,
2021-07-01,05DB005,1.1419999599456787,
2021-08-01,05DB005,1.1119999885559082,
2021-09-01,05DB005,1.2940000295639038,
2021-10-01,05DB005,1.1059999465942385,
2021-11-01,05DB005,1.1740000247955322,
2022-02-01,05DB005,,
2022-03-01,05DB005,1.0800000429153442,
2022-04-01,05DB005,1.059999942779541,
2022-05-01,05DB005,1.1740000247955322,
2022-06-01,05DB005,1.1779999732971191,
2022-07-01,05DB005,1.4450000524520874,
2022-08-01,05DB005,1.3420000076293943,
2022-09-01,05DB005,1.2669999599456787,
2022-10-01,05DB005,1.2599999904632568,
2022-11-01,05DB005,1.2599999904632568,
2023-02-01,05DB005,,
2023-03-01,05DB005,1.1950000524520874,
2023-04-01,05DB005,1.215999960899353,
2023-05-01,05DB005,1.3580000400543213,
2023-06-01,05DB005,1.2860000133514404,
2023-07-01,05DB005,1.3020000457763672,
2023-08-01,05DB005,1.281000018119812,
2023-09-01,05DB005,1.2869999408721924,
2023-10-01,05DB005,1.2669999599456787,
2012-03-02,05DB005,,
2012-04-02,05DB005,1.125,
2012-05-02,05DB005,1.5759999752044678,
2012-06-02,05DB005,1.2079999446868896,
2012-07-02,05DB005,1.2829999923706057,
2012-08-02,05DB005,1.2990000247955322,
2012-09-02,05DB005,1.1299999952316284,
2012-10-02,05DB005,1.0980000495910645,
2013-03-02,05DB005,,
2013-04-02,05DB005,1.159999966621399,
2013-05-02,05DB005,1.180999994277954,
2013-06-02,05DB005,1.4010000228881836,
2013-07-02,05DB005,1.378999948501587,
2013-08-02,05DB005,1.246000051498413,
2013-09-02,05DB005,1.1579999923706057,
2013-10-02,05DB005,1.13100004196167,
2014-02-02,05DB005,,
2014-03-02,05DB005,1.368000030517578,
2014-04-02,05DB005,1.243000030517578,
2014-05-02,05DB005,1.5399999618530271,
2014-06-02,05DB005,1.3919999599456787,
2014-07-02,05DB005,1.3259999752044678,
2014-08-02,05DB005,1.2089999914169312,
2014-09-02,05DB005,1.131999969482422,
2014-10-02,05DB005,1.1419999599456787,
2015-02-02,05DB005,,
2015-03-02,05DB005,1.0789999961853027,
2015-04-02,05DB005,1.1440000534057615,
2015-05-02,05DB005,1.1109999418258667,
2015-06-02,05DB005,1.10099995136261,
2015-07-02,05DB005,1.1380000114440918,
2015-08-02,05DB005,1.0789999961853027,
2015-09-02,05DB005,1.0829999446868896,
2015-10-02,05DB005,1.1729999780654907,
2016-03-02,05DB005,1.0980000495910645,
2016-04-02,05DB005,1.128999948501587,
2016-05-02,05DB005,1.062000036239624,
2016-06-02,05DB005,1.1759999990463257,
2016-07-02,05DB005,1.0820000171661377,
2016-08-02,05DB005,1.2009999752044678,
2016-09-02,05DB005,1.383999943733215,
2016-10-02,05DB005,1.3389999866485596,
2017-02-02,05DB005,,
2017-03-02,05DB005,1.0720000267028809,
2017-04-02,05DB005,1.1299999952316284,
2017-05-02,05DB005,1.284999966621399,
2017-06-02,05DB005,1.381999969482422,
2017-07-02,05DB005,1.2280000448226929,
2017-08-02,05DB005,1.133999943733215,
2017-09-02,05DB005,1.0839999914169312,
2017-10-02,05DB005,1.1330000162124634,
2018-03-02,05DB005,0.9819999933242798,
2018-04-02,05DB005,1.0,
2018-05-02,05DB005,1.4199999570846558,
2018-06-02,05DB005,1.2359999418258667,
2018-07-02,05DB005,1.1390000581741333,
2018-08-02,05DB005,1.2020000219345093,
2018-09-02,05DB005,1.093000054359436,
2018-10-02,05DB005,1.1929999589920044,
2019-03-02,05DB005,1.024999976158142,
2019-04-02,05DB005,1.1970000267028809,
2019-05-02,05DB005,1.116000056266785,
2019-06-02,05DB005,1.3550000190734863,
2019-07-02,05DB005,1.4539999961853027,
