date,flow_cms,infill_flag
1913-05-14,75.0,observed
1913-05-15,60.900001525878906,observed
1913-05-16,57.79999923706055,observed
1913-05-17,60.900001525878906,observed
1913-05-18,60.900001525878906,observed
1913-05-19,60.900001525878906,observed
1913-05-20,67.69999694824219,observed
1913-05-21,75.0,observed
1913-05-22,90.9000015258789,observed
1913-05-23,111.0,observed
1913-05-24,129.0,observed
1913-05-25,149.0,observed
1913-05-26,149.0,observed
1913-05-27,157.0,observed
1913-05-28,183.0,observed
1913-05-29,231.0,observed
1913-05-30,183.0,observed
1913-05-31,202.0,observed
1913-06-01,238.0,observed
1913-06-02,274.0,observed
1913-06-03,286.0,observed
1913-06-04,241.0,observed
1913-06-05,202.0,observed
1913-06-06,146.0,observed
1913-06-07,192.0,observed
1913-06-08,268.0,observed
1913-06-09,297.0,observed
1913-06-10,345.0,observed
1913-06-11,268.0,observed
1913-06-12,241.0,observed
1913-06-13,244.0,observed
1913-06-14,216.0,observed
1913-06-15,157.0,observed
1913-06-16,116.0,observed
1913-06-17,103.0,observed
1913-06-18,95.4000015258789,observed
1913-06-19,142.0,observed
1913-06-20,211.0,observed
1913-06-21,157.0,observed
1913-06-22,149.0,observed
1913-06-23,132.0,observed
1913-06-24,103.0,observed
1913-06-25,103.0,observed
1913-06-26,105.0,observed
1913-06-27,116.0,observed
1913-06-28,108.0,observed
1913-06-29,105.0,observed
1913-06-30,114.0,observed
1913-07-01,112.0,observed
1913-07-02,110.0,observed
1913-07-03,108.0,observed
1913-07-04,84.69999694824219,observed
1913-07-05,78.69999694824219,observed
1913-07-06,78.69999694824219,observed
1913-07-07,30.0,observed
1913-07-08,93.1999969482422,observed
1913-07-09,80.69999694824219,observed
1913-07-10,88.9000015258789,observed
1913-07-11,82.69999694824219,observed
1913-07-12,78.69999694824219,observed
1913-07-13,88.9000015258789,observed
1913-07-14,90.9000015258789,observed
1913-07-15,90.9000015258789,observed
1913-07-16,90.9000015258789,observed
1913-07-17,82.69999694824219,observed
1913-07-18,77.0,observed
1913-07-19,88.9000015258789,observed
1913-07-20,88.9000015258789,observed
1913-07-21,82.69999694824219,observed
1913-07-22,82.69999694824219,observed
1913-07-23,80.69999694824219,observed
1913-07-24,78.69999694824219,observed
1913-07-25,69.9000015258789,observed
1913-07-26,66.0,observed
1913-07-27,60.900001525878906,observed
1913-07-28,59.5,observed
1913-07-29,54.70000076293945,observed
1913-07-30,47.29999923706055,observed
1913-07-31,47.29999923706055,observed
1913-08-01,50.09999847412109,observed
1913-08-02,54.70000076293945,observed
1913-08-03,53.20000076293945,observed
1913-08-04,51.5,observed
1913-08-05,51.5,observed
1913-08-06,53.20000076293945,observed
1913-08-07,54.70000076293945,observed
1913-08-08,57.79999923706055,observed
1913-08-09,59.5,observed
1913-08-10,53.20000076293945,observed
1913-08-11,51.5,observed
1913-08-12,45.900001525878906,observed
1913-08-13,53.20000076293945,observed
1913-08-14,60.900001525878906,observed
1913-08-15,57.79999923706055,observed
1913-08-16,54.70000076293945,observed
1913-08-17,51.5,observed
1913-08-18,53.20000076293945,observed
1913-08-19,51.5,observed
1913-08-20,51.5,observed
1913-08-21,51.5,observed
1913-08-22,47.29999923706055,observed
1913-08-23,51.5,observed
1913-08-24,47.29999923706055,observed
1913-08-25,43.29999923706055,observed
1913-08-26,44.70000076293945,observed
1913-08-27,40.79999923706055,observed
1913-08-28,33.70000076293945,observed
1913-08-29,31.39999961853028,observed
1913-08-30,31.39999961853028,observed
1913-08-31,32.599998474121094,observed
