STATION_NUMBER,date,water_level_m,quality_symbol
08EF005,2011-01-01,0.8519999980926514,
08EF005,2011-02-01,1.0130000114440918,
08EF005,2011-03-01,0.703000009059906,
08EF005,2011-04-01,0.800000011920929,
08EF005,2011-05-01,0.9900000095367432,
08EF005,2011-06-01,2.7730000019073486,
08EF005,2011-07-01,1.9880000352859497,
08EF005,2011-08-01,1.8329999446868896,
08EF005,2011-09-01,1.4869999885559082,
08EF005,2011-10-01,1.7059999704360962,
08EF005,2011-11-01,1.258999943733215,
08EF005,2011-12-01,0.975000023841858,
08EF005,2012-01-01,0.9269999861717224,A
08EF005,2012-02-01,0.9020000100135804,A
08EF005,2012-03-01,0.7889999747276306,A
08EF005,2012-04-01,0.7820000052452087,
08EF005,2012-05-01,1.7480000257492063,
08EF005,2012-06-01,2.2769999504089355,
08EF005,2012-07-01,2.5280001163482666,
08EF005,2012-08-01,1.875,
08EF005,2012-09-01,1.3569999933242798,
08EF005,2012-10-01,2.61299991607666,
08EF005,2012-11-01,0.9890000224113464,
08EF005,2012-12-01,0.8389999866485596,
08EF005,2013-01-01,0.7720000147819519,
08EF005,2013-02-01,0.7599999904632568,
08EF005,2013-03-01,0.7649999856948853,
08EF005,2013-04-01,0.8080000281333923,
08EF005,2013-05-01,1.194000005722046,
08EF005,2013-06-01,2.183000087738037,
08EF005,2013-07-01,2.065000057220459,
08EF005,2013-08-01,1.6260000467300415,
08EF005,2013-09-01,1.524999976158142,
08EF005,2013-10-01,1.184999942779541,
08EF005,2013-11-01,1.1130000352859497,
08EF005,2013-12-01,1.0989999771118164,
08EF005,2014-01-01,1.3890000581741333,
08EF005,2014-02-01,0.9850000143051147,
08EF005,2014-03-01,0.765999972820282,
08EF005,2014-04-01,0.7919999957084656,
08EF005,2014-05-01,1.7389999628067017,
08EF005,2014-06-01,2.2679998874664307,
08EF005,2014-07-01,1.7990000247955322,
08EF005,2014-08-01,1.4199999570846558,
08EF005,2014-09-01,1.593000054359436,
08EF005,2014-10-01,1.340000033378601,
08EF005,2014-11-01,1.3300000429153442,
08EF005,2014-12-01,0.9819999933242798,
08EF005,2015-01-01,0.9139999747276306,
08EF005,2015-02-01,1.222000002861023,
08EF005,2015-03-01,1.0180000066757202,
08EF005,2015-04-01,1.3650000095367432,
08EF005,2015-05-01,1.5750000476837158,
08EF005,2015-06-01,2.23799991607666,
08EF005,2015-07-01,1.7350000143051147,
08EF005,2015-08-01,1.4730000495910645,
08EF005,2015-09-01,1.6080000400543213,
08EF005,2015-10-01,1.5360000133514404,
08EF005,2015-11-01,1.4769999980926514,
08EF005,2015-12-01,0.9509999752044678,
08EF005,2016-01-01,0.7910000085830688,
08EF005,2016-02-01,0.8059999942779541,
08EF005,2016-03-01,0.9350000023841858,
08EF005,2016-04-01,1.4539999961853027,
08EF005,2016-05-01,1.5499999523162842,
08EF005,2016-06-01,1.6430000066757202,
08EF005,2016-07-01,1.5980000495910645,
08EF005,2016-08-01,1.3550000190734863,
08EF005,2016-09-01,1.6519999504089355,
08EF005,2016-10-01,1.4160000085830688,
08EF005,2016-11-01,0.968999981880188,
08EF005,2016-12-01,0.9850000143051147,
08EF005,2017-01-01,0.8059999942779541,
08EF005,2017-02-01,0.9459999799728394,
08EF005,2017-03-01,0.7760000228881836,
08EF005,2017-04-01,0.8429999947547913,
08EF005,2017-05-01,1.2799999713897705,
08EF005,2017-06-01,2.4749999046325684,
08EF005,2017-07-01,1.88100004196167,
08EF005,2017-08-01,1.3760000467300415,
08EF005,2017-09-01,1.4559999704360962,
08EF005,2017-10-01,1.4329999685287476,
08EF005,2017-11-01,2.0290000438690186,
08EF005,2017-12-01,1.1330000162124634,
08EF005,2018-05-01,,
08EF005,2018-06-01,1.902999997138977,A
08EF005,2018-07-01,1.8179999589920044,
08EF005,2018-08-01,1.5959999561309814,
08EF005,2018-09-01,1.2719999551773071,
08EF005,2018-10-01,0.9419999718666076,
08EF005,2018-11-01,1.062000036239624,
08EF005,2018-12-01,1.00600004196167,
08EF005,2019-01-01,0.7730000019073486,
08EF005,2019-02-01,1.0410000085830688,
08EF005,2019-03-01,,
08EF005,2019-04-01,1.1759999990463257,
08EF005,2019-05-01,1.2519999742507937,
08EF005,2019-06-01,,
08EF005,2019-07-01,1.840000033378601,
08EF005,2019-08-01,1.383999943733215,
08EF005,2019-09-01,1.378999948501587,
08EF005,2019-10-01,1.1699999570846558,
08EF005,2019-11-01,1.2549999952316284,
08EF005,2019-12-01,1.2029999494552612,
08EF005,2020-01-01,1.0,
08EF005,2020-02-01,0.8880000114440918,
08EF005,2020-03-01,0.8330000042915344,
08EF005,2020-04-01,0.8489999771118164,
08EF005,2020-05-01,1.7089999914169312,
08EF005,2020-06-01,2.1070001125335693,
08EF005,2020-07-01,1.906999945640564,
08EF005,2020-08-01,1.9170000553131104,
08EF005,2020-09-01,1.8919999599456787,
08EF005,2020-10-01,1.924000024795532,
08EF005,2020-11-01,1.756999969482422,
08EF005,2020-12-01,0.9800000190734864,
08EF005,2021-01-01,0.9380000233650208,
08EF005,2021-02-01,0.8420000076293945,
08EF005,2021-03-01,0.8149999976158142,
08EF005,2021-04-01,0.9020000100135804,
08EF005,2021-05-01,2.052000045776367,
08EF005,2021-06-01,,
08EF005,2021-07-01,2.5510001182556152,A
08EF005,2021-08-01,1.5800000429153442,
08EF005,2021-09-01,1.031999945640564,
08EF005,2021-10-01,2.11299991607666,
08EF005,2021-11-01,0.9049999713897704,
08EF005,2021-12-01,1.3220000267028809,
08EF005,2022-01-01,0.7239999771118164,
08EF005,2022-02-01,0.5680000185966492,
08EF005,2022-03-01,0.7580000162124634,
08EF005,2022-04-01,0.8629999756813049,
08EF005,2022-05-01,1.069000005722046,
08EF005,2022-06-01,2.525000095367432,
08EF005,2022-07-01,2.384000062942505,
08EF005,2022-08-01,1.7829999923706057,
08EF005,2022-09-01,1.565999984741211,
08EF005,2022-10-01,0.9330000281333924,
08EF005,2022-11-01,1.194000005722046,
08EF005,2022-12-01,0.7250000238418579,
08EF005,2023-01-01,0.4889999926090241,
08EF005,2023-02-01,0.6240000128746033,
08EF005,2023-03-01,0.5019999742507935,
08EF005,2023-04-01,0.479999989271164,
08EF005,2023-05-01,1.628000020980835,
08EF005,2023-06-01,1.5099999904632568,
08EF005,2023-07-01,1.4950000047683716,
08EF005,2023-08-01,1.116000056266785,
08EF005,2023-09-01,1.062000036239624,
08EF005,2023-10-01,0.6489999890327454,
08EF005,2023-11-01,0.5440000295639038,
08EF005,2023-12-01,0.6370000243186951,
08EF005,2011-01-02,0.8299999833106995,
08EF005,2011-02-02,0.99099999666214,A
08EF005,2011-03-02,0.7950000166893005,
08EF005,2011-04-02,0.7900000214576721,
08EF005,2011-05-02,0.9710000157356262,
08EF005,2011-06-02,2.8429999351501465,
08EF005,2011-07-02,1.919999957084656,
08EF005,2011-08-02,1.7389999628067017,
08EF005,2011-09-02,1.562000036239624,
08EF005,2011-10-02,1.5850000381469729,
08EF005,2011-11-02,1.2680000066757202,
08EF005,2011-12-02,0.9670000076293944,
08EF005,2012-01-02,0.9330000281333924,
08EF005,2012-02-02,0.8859999775886536,A
08EF005,2012-03-02,,
08EF005,2012-04-02,0.7860000133514404,
08EF005,2012-05-02,1.725000023841858,
08EF005,2012-06-02,2.2070000171661377,
08EF005,2012-07-02,2.315999984741211,
08EF005,2012-08-02,1.8509999513626096,
08EF005,2012-09-02,1.340999960899353,
08EF005,2012-10-02,2.049999952316284,
08EF005,2012-11-02,0.9860000014305116,
08EF005,2012-12-02,0.8140000104904175,
08EF005,2013-01-02,0.7609999775886536,
08EF005,2013-02-02,0.7699999809265137,
08EF005,2013-03-02,0.7599999904632568,
08EF005,2013-04-02,0.8920000195503235,
08EF005,2013-05-02,1.1770000457763672,
08EF005,2013-06-02,2.078000068664551,
08EF005,2013-07-02,2.0220000743865967,
08EF005,2013-08-02,1.656000018119812,
08EF005,2013-09-02,1.50600004196167,
08EF005,2013-10-02,1.125,
08EF005,2013-11-02,1.062000036239624,
08EF005,2013-12-02,1.0499999523162842,
08EF005,2014-01-02,1.3940000534057615,
08EF005,2014-02-02,0.9879999756813048,
08EF005,2014-03-02,0.7519999742507935,
08EF005,2014-04-02,0.7950000166893005,
08EF005,2014-05-02,2.111000061035156,
08EF005,2014-06-02,2.315999984741211,
08EF005,2014-07-02,1.901000022888184,
08EF005,2014-08-02,1.468000054359436,
08EF005,2014-09-02,1.6619999408721924,
08EF005,2014-10-02,1.2580000162124634,
08EF005,2014-11-02,1.3170000314712524,
08EF005,2014-12-02,0.9810000061988832,
08EF005,2015-01-02,0.9290000200271606,
08EF005,2015-02-02,1.1749999523162842,
08EF005,2015-03-02,0.9990000128746032,
08EF005,2015-04-02,1.3220000267028809,
08EF005,2015-05-02,1.5269999504089355,
08EF005,2015-06-02,2.282999992370605,
08EF005,2015-07-02,1.6770000457763672,
08EF005,2015-08-02,1.4170000553131104,
08EF005,2015-09-02,1.4579999446868896,
08EF005,2015-10-02,1.5950000286102295,
08EF005,2015-11-02,1.4110000133514404,
08EF005,2015-12-02,0.9539999961853028,
08EF005,2016-01-02,0.8450000286102295,
08EF005,2016-02-02,0.7929999828338623,
08EF005,2016-03-02,0.9269999861717224,
08EF005,2016-04-02,1.600000023841858,
08EF005,2016-05-02,1.996000051498413,
08EF005,2016-06-02,1.7580000162124634,
08EF005,2016-07-02,1.6059999465942385,
08EF005,2016-08-02,1.35099995136261,
08EF005,2016-09-02,1.555999994277954,
08EF005,2016-10-02,1.3350000381469729,
08EF005,2016-11-02,0.9729999899864196,
08EF005,2016-12-02,0.9890000224113464,
08EF005,2017-01-02,0.8960000276565552,
08EF005,2017-02-02,0.9100000262260436,
08EF005,2017-03-02,0.7760000228881836,
08EF005,2017-04-02,0.8809999823570251,
08EF005,2017-05-02,1.27400004863739,
08EF005,2017-06-02,2.368000030517578,
08EF005,2017-07-02,1.8819999694824217,
08EF005,2017-08-02,1.4229999780654907,
08EF005,2017-09-02,1.5049999952316284,
08EF005,2017-10-02,1.343000054359436,
08EF005,2017-11-02,1.83899998664856,
08EF005,2017-12-02,1.1100000143051147,
08EF005,2018-05-02,,
08EF005,2018-06-02,,
08EF005,2018-07-02,1.694000005722046,
08EF005,2018-08-02,1.5609999895095823,
08EF005,2018-09-02,1.2489999532699585,
08EF005,2018-10-02,0.9070000052452089,
08EF005,2018-11-02,1.190000057220459,
08EF005,2018-12-02,0.9700000286102296,
08EF005,2019-01-02,0.9070000052452089,
08EF005,2019-02-02,0.9739999771118164,
08EF005,2019-03-02,,
08EF005,2019-04-02,1.2059999704360962,
08EF005,2019-05-02,1.3040000200271606,
08EF005,2019-06-02,,
08EF005,2019-07-02,1.8519999980926516,
08EF005,2019-08-02,1.35099995136261,
08EF005,2019-09-02,1.409999966621399,
08EF005,2019-10-02,1.1610000133514404,
08EF005,2019-11-02,1.5049999952316284,
08EF005,2019-12-02,1.2020000219345093,
08EF005,2020-01-02,0.9769999980926514,
08EF005,2020-02-02,0.878000020980835,
08EF005,2020-03-02,0.8270000219345093,
08EF005,2020-04-02,0.8410000205039978,
08EF005,2020-05-02,1.7230000495910645,
08EF005,2020-06-02,2.0,
08EF005,2020-07-02,2.151000022888184,
08EF005,2020-08-02,1.7450000047683716,
08EF005,2020-09-02,2.186000108718872,
08EF005,2020-10-02,1.7979999780654907,
08EF005,2020-11-02,2.2720000743865967,A
08EF005,2020-12-02,0.972000002861023,
08EF005,2021-01-02,0.9380000233650208,
08EF005,2021-02-02,0.8349999785423279,
08EF005,2021-03-02,0.7990000247955322,
08EF005,2021-04-02,0.8809999823570251,
08EF005,2021-05-02,1.955999970436096,
08EF005,2021-06-02,3.763999938964844,
08EF005,2021-07-02,,
08EF005,2021-08-02,1.5770000219345093,
08EF005,2021-09-02,1.0049999952316284,
08EF005,2021-10-02,1.9709999561309812,
08EF005,2021-11-02,0.8859999775886536,
08EF005,2021-12-02,1.215000033378601,
08EF005,2022-01-02,0.7129999995231628,
08EF005,2022-02-02,0.5569999814033508,
08EF005,2022-03-02,0.75,
08EF005,2022-04-02,0.8550000190734863,
08EF005,2022-05-02,1.159999966621399,
08EF005,2022-06-02,2.7060000896453857,
08EF005,2022-07-02,2.4590001106262207,
08EF005,2022-08-02,1.625,
08EF005,2022-09-02,1.412999987602234,
08EF005,2022-10-02,1.0390000343322754,
08EF005,2022-11-02,1.0800000429153442,
08EF005,2022-12-02,0.7160000205039978,
08EF005,2023-01-02,0.4790000021457672,
08EF005,2023-02-02,0.6069999933242798,
08EF005,2023-03-02,0.49799999594688416,
08EF005,2023-04-02,0.47099998593330383,
08EF005,2023-05-02,1.815000057220459,
08EF005,2023-06-02,1.4800000190734863,
08EF005,2023-07-02,1.3949999809265137,
08EF005,2023-08-02,1.0729999542236328,
08EF005,2023-09-02,1.0700000524520874,
08EF005,2023-10-02,1.0130000114440918,
08EF005,2023-11-02,0.5379999876022339,
08EF005,2023-12-02,0.6159999966621399,
08EF005,2011-01-03,0.828000009059906,
08EF005,2011-02-03,1.006999969482422,
08EF005,2011-03-03,0.8479999899864197,
08EF005,2011-04-03,0.7839999794960022,
08EF005,2011-05-03,0.9940000176429749,
08EF005,2011-06-03,2.865000009536743,
08EF005,2011-07-03,1.9110000133514404,
08EF005,2011-08-03,1.6799999475479126,
08EF005,2011-09-03,1.4639999866485596,
08EF005,2011-10-03,1.5010000467300415,
08EF005,2011-11-03,1.253999948501587,
08EF005,2011-12-03,0.962000012397766,
08EF005,2012-01-03,0.9390000104904176,
08EF005,2012-02-03,0.8830000162124634,A
08EF005,2012-03-03,0.7900000214576721,A
08EF005,2012-04-03,0.7870000004768372,A
08EF005,2012-05-03,1.6419999599456787,
