STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
10LC007,2,1997,WATER LEVEL DATA CONSIDERED ONLY FAIR - THE RECORD WAS SPIKING OCCASIONALLY DUE TO ORIFICE PROBLEMS.,DONNEES DU NIVEAU D'EAU CONSIDEREES SATISFAISANTES SEULEMENT - PICS DE DONNEES APPARAISSENT EN RAISON DE PROBLEMES A L'ORIFICE.
10LC007,2,1998,WATER LEVEL DATA CONSIDERED POOR - RECORD DEVELOPED LEAK PROBLEMS OFF AND ON THROUGHOUT THE SUMMER.,DONNEES DU NIVEAU D'EAU CONSIDEREES MAUVAISES - FUITES TEMPORAIRES AU COURS DE L'ETE.
10LC007,2,2000,DATA CONSIDERED ONLY FAIR - DUE TO PAINTING RECORD.,DONNEES ENREGISTREES CONSIDEREES SATISFAISANTES SEULEMENT - DONNEES DE PEINTURE.
10LC007,2,2001,RECORDS ARE GOOD. ESTIMATED PERIOD IS CONSIDERED GOOD.,DONNEES SONT BONNES. PERIODE ESTIMEE CONSIDEREE BONNE.
10LC007,2,2002,PEAKS OCCURRED UNDER ICE CONDITIONS.,DEBIT DE POINTE DURANT PERIODE DE GLACE.
10LC007,2,2005,DATA CONSIDERED POOR FOR THE YEAR - USE WITH DISCRETION.,DONNEES ENREGISTREES SONT MAUVAISES POUR L'ANNEE - UTILISER AVEC PRUDENCE.
10LC007,2,2006,"RECORD IS FAIR, MAY 16 - 30 SHOULD BE USED WITH DISCRETION.","ENREGISTREMENT PASSABLE, DONNEES DU 16 AU 30 MAI A UTILISER AVEC CIRCONSPECTION"
10LC007,2,2007,RECORD IS FAIR AS CURVE NOT WELL DEFINED.,"ENREGISTREMENT PASSABLE, CAR LA COURBE N'EST PAS BIEN DEFINIE"
10LC007,2,2008,USE DISCHARGES WITH DISCRETION AS CURVE NOT WELL DEFINED.,"UTILISER LES ENREGISTREMENTS DE DEBITS AVEC CIRCONSPECTION, CAR LA COURBE N'EST PAS BIEN DEFINIE"
10LC007,2,2009,2009 USE RECORD WITH DISCRETION; LARGE SHIFTS AND LARGE SENSOR RESETS.,UTILISER LES ENREGISTREMENTS AVEC CIRCONSPECTION; GRANDES VARIATIONS ET IMPORTANTES REINITIALISATIONS DES CAPTEURS
10LC007,2,2010,2010 USE RECORD WITH DISCRETION; ESPECIALLY BREAKUP,"UTILISER LES ENREGISTREMENTS AVEC CIRCONSPECTION, NOTAMMENT CEUX DES PERIODES DE DEBACLE"
10LC007,2,2011,(Water Level) Record for the year is considered fair. Minimum levels are undetermined,
10LC007,2,2012,(Water Level) Record for the year is considered fair. Minimum levels are undetermined,
10LC007,2,2013,(Water Level) Record for the year is considered fair. Minimum levels are undetermined,
