Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
07BK005,14.00,"New rating model developed for 2024 & 2025, based on major control changes that occurred during high water period in summer 2023.",LogarithmicTable,Provisional/Provisoire,(0.555);
07BK005,13.00,"Measurements have been plotting negative with respect to rating model 12.000 since 2022. The soft banks have visibly slumped in the last few years, and a new rating model was developed to better represent the new control conditions.",LogarithmicTable,Final/Finales,(2.124:0.195);(0.21);
07BK005,12.000,New rating curve with one segment. Used of mmt from 2011 to 2019 with more weighted on mmt using ADCP (2017-2019) and flowtracker technology. Used of few historial mmt for high end.,LogarithmicTable,Final/Finales,(0.051);
07BK005,11.1,Extended Rating 11.0 to encompass 2011 high water,LinearTable,Final/Finales,
07BK005,11.000,Same as Curve #9.,LinearTable,Final/Finales,
07BK005,11.000-SC4,,LinearTable,Final/Finales,
07BK005,10.000,Same as Curve #8,LinearTable,Final/Finales,
07BK005,9.000,,LinearTable,Final/Finales,
07BK005,9.000-SC3,,LinearTable,Final/Finales,
07BK005,9.000-SC2,,LinearTable,Final/Finales,
07BK005,9.000-SC1,,LinearTable,Final/Finales,
07BK005,8.000,,LinearTable,Final/Finales,
