STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05CE006,2,1998,MAX. INST. DISCHARGE NOT VALID - ICE CONDITIONS,DEBIT MAX. INST. NON VALIDE - DURANT PERIODE DE GLACE
05CE006,2,2003,"MAX. INST. WATER LEVEL AND DISCHARGE ARE ICE AFFECTED, BUT CONSIDERED VALID.","NIVEAU D'EAU ET DEBIT MAX. INST. INFLUENCEES PAR LA GLACE, MAIS CONSIDEREES VALIDES."
05CE006,2,2005,MAX. INST. DISCHARGE VALID - UNDER ICE CONDITIONS,DEBIT MAX. INST. VALIDE ' DURANT PERIODE DE GLACE
05CE006,2,2007,MINIMUM EXTREMES NOT VALID - OUTSIDE PERIOD OF RECORD,
05CE006,2,2009,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05CE006,2,2010,MAXIMUM INSTANTANEOUS WATER LEVEL WAS NOT DETERMINED DUE TO INCOMPLETE RECORD.,
05CE006,2,2015,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05CE006,2,2017,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS,
05CE006,2,2019,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05CE006,2,2021,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05CE006,4,-999,HIGHER MAX. DISCHARGES ARE KNOWN TO HAVE OCCURRED OUTSIDE THE STANDARD PERIOD IN 1963,DEBITS DE CRUE MAX. SONT SURVENUS HORS DE PERIODE DE REFERENCE EN 1963
