Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05OA007,22.010,"New Curve for 2018 after station relocated to HWY 5 bridge. High end extended due to 2022 high water, same as 22.000 below 94.045",LogarithmicTable,Provisional/Provisoire,(93.724:93.4);(94.045:92.5);(93.1);
05OA007,22.000,New Curve for 2018 after station relocated to HWY 5 bridge,LogarithmicTable,Provisional/Provisoire,(93.724:93.4);(92.5);
05OA007,21.000,Curved revised to accommodate observed scour at mid-ranges post 2011 flood event. - CJK,LogarithmicTable,Final/Finales,(447.837:447.756);(449.342:447.779);(447.09);
05OA007,20.000,New curve drawn ot high water measurments,LogarithmicTable,Final/Finales,(447.739);
05OA007,19.000,"High water year, channel has changed",LinearTable,Final/Finales,
05OA007,18.000,Same as Curve #17.00 above 449.200 metres,LinearTable,Final/Finales,
05OA007,17.010,Same as Curve #17 above 448.090 metres.,LinearTable,Final/Finales,
05OA007,17.000,,LinearTable,Final/Finales,
05OA007,17.000-SC1,,LinearTable,Final/Finales,
05OA007,16.000,,LinearTable,Final/Finales,
05OA007,15.000,,LinearTable,Final/Finales,
