STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05EA001,2,1998,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID - ICE CONDITIONS,
05EA001,2,2001,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID - ICE CONDITIONS,
05EA001,2,2002,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID - ICE CONDITIONS,
05EA001,2,2003,MAXIMUM AND MINIMUM DAILY DISCHARGES NOT VALID - ICE CONDITIONS.,
05EA001,2,2004,MAXIMUM DAILY DISCHARGE VALID -- MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID - ICE CONDITIONS,
05EA001,2,2005,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID - ICE CONDITIONS,
05EA001,2,2006,"MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID, ICE CONDITIONS",
05EA001,2,2007,"MAXIMUM INSTANTANEOUS DISCHARGE NOT VALID, ICE CONDITIONS",
05EA001,2,2008,"MAXIMUM INSTANTANEOUS AND MAXIMUM DAILY WATER LEVEL NOT VALID BECAUSE STATION WAS ACTIVATED MAR. 28, 2008",
05EA001,2,2009,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EA001,2,2014,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EA001,2,2015,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EA001,2,2016,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EA001,2,2021,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO ICE CONDITIONS.,
05EA001,2,2022,MAXIMUM INSTANTANEOUS DISCHARGE IS NOT VALID DUE TO EQUIPMENT MALFUNCTION. ,
