date,flow_cms,infill_flag
1948-08-01,193.0,observed
1948-08-02,193.0,observed
1948-08-03,193.0,observed
1948-08-04,193.0,observed
1948-08-05,225.0,observed
1948-08-06,220.0,observed
1948-08-07,211.0,observed
1948-08-08,207.0,observed
1948-08-09,206.0,observed
1948-08-10,196.0,observed
1948-08-11,192.0,observed
1948-08-12,191.0,observed
1948-08-13,204.0,observed
1948-08-14,201.0,observed
1948-08-15,199.0,observed
1948-08-16,201.0,observed
1948-08-17,206.0,observed
1948-08-18,206.0,observed
1948-08-19,205.0,observed
1948-08-20,199.0,observed
1948-08-21,200.0,observed
1948-08-22,199.0,observed
1948-08-23,194.0,observed
1948-08-24,190.0,observed
1948-08-25,189.0,observed
1948-08-26,178.0,observed
1948-08-27,173.0,observed
1948-08-28,169.0,observed
1948-08-29,163.0,observed
1948-08-30,153.0,observed
1948-08-31,146.0,observed
1948-09-01,138.0,observed
1948-09-02,134.0,observed
1948-09-03,136.0,observed
1948-09-04,135.0,observed
1948-09-05,115.0,observed
1948-09-06,112.0,observed
1948-09-07,123.0,observed
1948-09-08,127.0,observed
1948-09-09,134.0,observed
1948-09-10,134.0,observed
1948-09-11,132.0,observed
1948-09-12,128.0,observed
1948-09-13,125.0,observed
1948-09-14,123.0,observed
1948-09-15,122.0,observed
1948-09-16,119.0,observed
1948-09-17,121.0,observed
1948-09-18,119.0,observed
1948-09-19,117.0,observed
1948-09-20,108.0,observed
1948-09-21,106.0,observed
1948-09-22,105.0,observed
1948-09-23,102.0,observed
1948-09-24,101.0,observed
1948-09-25,100.0,observed
1948-09-26,99.4000015258789,observed
1948-09-27,93.4000015258789,observed
1948-09-28,89.80000305175781,observed
1948-09-29,89.80000305175781,observed
1948-09-30,89.5,observed
1948-10-01,86.0999984741211,observed
1948-10-02,81.30000305175781,observed
1948-10-03,78.19999694824219,observed
1948-10-04,77.9000015258789,observed
1948-10-05,77.0,observed
1948-10-06,75.30000305175781,observed
1948-10-07,71.9000015258789,observed
1948-10-08,71.0999984741211,observed
1948-10-09,69.69999694824219,observed
1948-10-10,68.5,observed
1948-10-11,67.0999984741211,observed
1948-10-12,66.30000305175781,observed
1948-10-13,65.0999984741211,observed
1948-10-14,60.900001525878906,observed
1948-10-15,57.20000076293945,observed
1948-10-16,61.20000076293945,observed
1948-10-17,62.59999847412109,observed
1948-10-18,58.0,observed
1948-10-19,54.900001525878906,observed
1948-10-20,54.400001525878906,observed
1948-10-21,53.79999923706055,observed
1948-10-22,52.70000076293945,observed
1948-10-23,51.79999923706055,observed
1948-10-24,47.900001525878906,observed
1948-10-25,47.29999923706055,observed
1948-10-26,47.900001525878906,observed
1948-10-27,48.400001525878906,observed
1948-10-28,47.29999923706055,observed
1948-10-29,50.70000076293945,observed
1948-10-30,49.79999923706055,observed
1948-10-31,45.29999923706055,observed
1948-11-01,42.79999923706055,observed
1948-11-02,40.20000076293945,observed
1948-11-03,34.29999923706055,observed
1948-11-04,36.79999923706055,observed
1948-11-05,41.09999847412109,observed
1948-11-06,43.59999847412109,observed
1948-11-07,46.400001525878906,observed
1948-11-08,42.5,observed
1948-11-09,37.70000076293945,observed
1948-11-10,36.5,observed
1948-11-11,36.79999923706055,observed
1948-11-12,37.400001525878906,observed
1948-11-13,37.09999847412109,observed
1948-11-14,36.0,observed
1948-11-15,35.099998474121094,observed
1948-11-16,35.099998474121094,observed
1948-11-17,30.0,observed
1948-11-18,31.100000381469727,observed
1948-11-19,32.29999923706055,observed
1948-11-20,30.89999961853028,observed
1948-11-21,28.89999961853028,observed
1948-11-22,28.600000381469727,observed
1948-11-23,30.89999961853028,observed
1948-11-24,29.39999961853028,observed
1948-11-25,28.600000381469727,observed
1948-11-26,27.89999961853028,observed
1948-11-27,26.600000381469727,observed
1948-11-28,27.5,observed
1948-11-29,27.0,observed
1948-11-30,27.200000762939453,observed
1948-12-01,25.299999237060547,observed
1948-12-02,24.89999961853028,observed
1948-12-03,24.89999961853028,observed
1948-12-04,23.799999237060547,observed
1948-12-05,23.0,observed
1948-12-06,22.700000762939453,observed
1948-12-07,21.799999237060547,observed
1948-12-08,20.39999961853028,observed
1948-12-09,19.200000762939453,observed
1948-12-10,18.600000381469727,observed
1948-12-11,16.600000381469727,observed
1948-12-12,15.699999809265137,observed
1948-12-13,15.0,observed
1948-12-14,14.100000381469728,observed
1948-12-15,14.100000381469728,observed
1948-12-16,14.0,observed
1948-12-17,13.5,observed
1948-12-18,14.699999809265137,observed
1948-12-19,15.300000190734863,observed
1948-12-20,15.199999809265137,observed
1948-12-21,14.899999618530272,observed
1948-12-22,14.800000190734863,observed
1948-12-23,14.800000190734863,observed
1948-12-24,15.0,observed
1948-12-25,15.199999809265137,observed
1948-12-26,15.300000190734863,observed
1948-12-27,15.5,observed
1948-12-28,15.600000381469728,observed
1948-12-29,15.699999809265137,observed
1948-12-30,15.600000381469728,observed
1948-12-31,15.699999809265137,observed
