date,STATION_NUMBER,flow_cms,quality_symbol
2004-03-01,05MF024,0.30000001192092896,B
2004-04-01,05MF024,0.6449999809265137,B
2004-05-01,05MF024,3.640000104904175,
2005-03-01,05MF024,0.4600000083446503,B
2005-04-01,05MF024,0.8999999761581421,B
2005-05-01,05MF024,4.46999979019165,
2005-06-01,05MF024,4.679999828338623,
2005-07-01,05MF024,11.399999618530272,
2006-03-01,05MF024,0.3790000081062317,B
2006-04-01,05MF024,0.5410000085830688,B
2006-05-01,05MF024,5.639999866485596,
2007-03-01,05MF024,0.3569999933242798,B
2007-04-01,05MF024,3.4100000858306885,B
2007-05-01,05MF024,3.150000095367432,
2008-03-01,05MF024,0.057999998331069946,B
2008-04-01,05MF024,0.05900000035762787,B
2008-05-01,05MF024,4.960000038146973,
2009-03-01,05MF024,0.26499998569488525,B
2009-04-01,05MF024,1.1200000047683716,B
2009-05-01,05MF024,10.5,
2010-03-01,05MF024,0.23499999940395355,B
2010-04-01,05MF024,1.2000000476837158,B
2010-05-01,05MF024,2.1600000858306885,
2010-06-01,05MF024,10.100000381469728,
2010-07-01,05MF024,6.820000171661377,
2010-08-01,05MF024,2.759999990463257,
2010-09-01,05MF024,1.440000057220459,
2010-10-01,05MF024,1.1699999570846558,A
2011-03-01,05MF024,0.6290000081062317,B
2011-04-01,05MF024,0.915000021457672,B
2011-05-01,05MF024,27.600000381469727,
2011-06-01,05MF024,15.199999809265137,
2011-07-01,05MF024,7.699999809265137,
2011-08-01,05MF024,1.5099999904632568,
2011-09-01,05MF024,0.4440000057220459,
2011-10-01,05MF024,0.4729999899864197,
2012-03-01,05MF024,0.3190000057220459,B
2012-04-01,05MF024,3.319999933242798,
2012-05-01,05MF024,1.350000023841858,
2012-06-01,05MF024,5.179999828338623,
2012-07-01,05MF024,6.03000020980835,
2012-08-01,05MF024,0.38199999928474426,
2012-09-01,05MF024,0.2770000100135803,
2012-10-01,05MF024,0.23199999332427976,
2013-03-01,05MF024,0.2669999897480011,B
2013-04-01,05MF024,0.3370000123977661,B
2013-05-01,05MF024,1.4700000286102295,B
2013-06-01,05MF024,6.440000057220459,
2013-07-01,05MF024,24.899999618530277,
2013-08-01,05MF024,3.4100000858306885,
2013-09-01,05MF024,0.6650000214576721,
2013-10-01,05MF024,0.871999979019165,
2014-03-01,05MF024,0.31700000166893005,B
2014-04-01,05MF024,0.4490000009536743,B
2014-05-01,05MF024,22.700000762939453,
2014-06-01,05MF024,13.399999618530272,
2014-07-01,05MF024,27.5,
2014-08-01,05MF024,4.539999961853027,
2014-09-01,05MF024,8.109999656677246,
2014-10-01,05MF024,3.0,
2015-03-01,05MF024,0.4600000083446503,B
2015-04-01,05MF024,3.7899999618530273,B
2015-05-01,05MF024,3.359999895095825,
2015-06-01,05MF024,2.1600000858306885,
2015-07-01,05MF024,1.6200000047683716,
2015-08-01,05MF024,1.399999976158142,
2015-09-01,05MF024,0.7179999947547913,
2015-10-01,05MF024,0.8389999866485596,
2016-03-01,05MF024,0.9449999928474426,B
2016-04-01,05MF024,3.0,B
2016-05-01,05MF024,12.399999618530272,
2016-06-01,05MF024,2.440000057220459,
2016-07-01,05MF024,2.569999933242798,
2016-08-01,05MF024,2.630000114440918,
2016-09-01,05MF024,3.200000047683716,
2016-10-01,05MF024,1.4199999570846558,
2017-02-01,05MF024,,
2017-03-01,05MF024,1.6299999952316284,B
2017-04-01,05MF024,5.590000152587891,B
2017-05-01,05MF024,6.75,
2017-06-01,05MF024,5.260000228881836,
2017-07-01,05MF024,1.919999957084656,
2017-08-01,05MF024,0.06499999761581421,
2017-09-01,05MF024,0.06499999761581421,
2017-10-01,05MF024,0.4519999921321869,
2018-03-01,05MF024,0.23000000417232516,B
2018-04-01,05MF024,0.765999972820282,B
2018-05-01,05MF024,7.909999847412109,
2018-06-01,05MF024,2.0799999237060547,
2018-07-01,05MF024,0.9639999866485596,
2018-08-01,05MF024,0.39800000190734863,
2018-09-01,05MF024,0.004000000189989805,
2018-10-01,05MF024,0.3680000007152557,
2019-03-01,05MF024,0.1720000058412552,B
2019-04-01,05MF024,0.7889999747276306,B
2019-05-01,05MF024,2.059999942779541,
2019-06-01,05MF024,0.3659999966621399,
2019-07-01,05MF024,0.15199999511241913,
2019-08-01,05MF024,0.0,
2019-09-01,05MF024,0.0,
2019-10-01,05MF024,0.04899999871850014,
2019-11-01,05MF024,1.0700000524520874,B
2020-03-01,05MF024,0.14000000059604645,B
2020-04-01,05MF024,0.8429999947547913,B
2020-05-01,05MF024,8.550000190734863,
2020-06-01,05MF024,1.440000057220459,
2020-07-01,05MF024,3.4800000190734863,
2020-08-01,05MF024,0.9729999899864196,
2020-09-01,05MF024,0.01600000075995922,
2020-10-01,05MF024,0.03500000014901161,
2021-03-01,05MF024,0.27000001072883606,B
2021-04-01,05MF024,1.3300000429153442,B
2021-05-01,05MF024,1.1699999570846558,
2021-06-01,05MF024,0.8339999914169312,
2021-07-01,05MF024,0.8050000071525574,
2021-08-01,05MF024,0.0020000000949949026,
2021-09-01,05MF024,1.6200000047683716,
2021-10-01,05MF024,0.0,
2022-03-01,05MF024,0.17299999296665192,B
2022-04-01,05MF024,0.15399999916553497,B
2022-05-01,05MF024,2.3299999237060547,B
2022-06-01,05MF024,18.299999237060547,
2022-07-01,05MF024,9.779999732971191,
2022-08-01,05MF024,3.5199999809265137,
2022-09-01,05MF024,0.9520000219345092,
2022-10-01,05MF024,0.20200000703334808,
2023-02-01,05MF024,,
2023-03-01,05MF024,0.0860000029206276,B
2023-04-01,05MF024,0.06800000369548798,B
2023-05-01,05MF024,4.75,
2023-06-01,05MF024,2.7300000190734863,
2023-07-01,05MF024,0.9010000228881836,
2023-08-01,05MF024,0.03099999949336052,
2023-09-01,05MF024,0.007000000216066837,
2023-10-01,05MF024,0.010999999940395355,
2004-03-02,05MF024,0.3009999990463257,B
2004-04-02,05MF024,0.8230000138282776,B
2004-05-02,05MF024,3.4800000190734863,
2005-03-02,05MF024,0.4600000083446503,B
2005-04-02,05MF024,1.0,B
2005-05-02,05MF024,4.179999828338623,
2005-06-02,05MF024,13.300000190734863,
2005-07-02,05MF024,11.199999809265137,
2006-03-02,05MF024,0.4009999930858612,B
2006-04-02,05MF024,0.5350000262260437,B
2006-05-02,05MF024,5.420000076293945,
2007-03-02,05MF024,0.3720000088214874,B
2007-04-02,05MF024,4.03000020980835,B
2007-05-02,05MF024,2.940000057220459,
2008-03-02,05MF024,0.054999999701976776,B
2008-04-02,05MF024,0.06300000101327896,B
2008-05-02,05MF024,4.5,
2009-03-02,05MF024,0.24699999392032623,B
2009-04-02,05MF024,1.1299999952316284,B
2009-05-02,05MF024,9.68000030517578,
2010-03-02,05MF024,0.23399999737739563,B
2010-04-02,05MF024,1.4800000190734863,B
2010-05-02,05MF024,2.789999961853028,
2010-06-02,05MF024,12.300000190734863,
2010-07-02,05MF024,6.590000152587891,A
2010-08-02,05MF024,2.619999885559082,
2010-09-02,05MF024,1.4600000381469729,
2010-10-02,05MF024,1.1299999952316284,
2011-03-02,05MF024,0.6200000047683716,B
2011-04-02,05MF024,0.9290000200271606,B
2011-05-02,05MF024,28.100000381469727,
2011-06-02,05MF024,19.5,
2011-07-02,05MF024,7.070000171661377,
2011-08-02,05MF024,1.4700000286102295,
2011-09-02,05MF024,0.4650000035762787,
2011-10-02,05MF024,0.4600000083446503,
2012-03-02,05MF024,0.335999995470047,B
2012-04-02,05MF024,3.4600000381469727,
2012-05-02,05MF024,1.590000033378601,
2012-06-02,05MF024,5.260000228881836,
2012-07-02,05MF024,5.409999847412109,
2012-08-02,05MF024,0.375,
2012-09-02,05MF024,0.2460000067949295,
2012-10-02,05MF024,0.26499998569488525,
2013-03-02,05MF024,0.25699999928474426,B
2013-04-02,05MF024,0.3319999873638153,B
2013-05-02,05MF024,1.850000023841858,B
2013-06-02,05MF024,6.440000057220459,
2013-07-02,05MF024,24.100000381469727,
2013-08-02,05MF024,3.2100000381469727,
2013-09-02,05MF024,0.5920000076293945,
2013-10-02,05MF024,0.7919999957084656,
2014-03-02,05MF024,0.3160000145435333,B
2014-04-02,05MF024,0.421999990940094,B
2014-05-02,05MF024,23.100000381469727,
2014-06-02,05MF024,12.699999809265137,
2014-07-02,05MF024,30.700000762939453,
2014-08-02,05MF024,4.710000038146973,
2014-09-02,05MF024,7.940000057220459,
2014-10-02,05MF024,3.25,
2015-03-02,05MF024,0.460999995470047,B
2015-04-02,05MF024,3.3299999237060547,B
2015-05-02,05MF024,3.1700000762939453,
2015-06-02,05MF024,2.220000028610229,
2015-07-02,05MF024,1.5099999904632568,
2015-08-02,05MF024,1.559999942779541,
2015-09-02,05MF024,0.7049999833106995,
2015-10-02,05MF024,0.7929999828338623,
2016-03-02,05MF024,0.9549999833106996,B
2016-04-02,05MF024,2.9800000190734863,B
2016-05-02,05MF024,11.600000381469728,
2016-06-02,05MF024,2.450000047683716,
2016-07-02,05MF024,2.3499999046325684,
2016-08-02,05MF024,2.690000057220459,
2016-09-02,05MF024,3.0,
2016-10-02,05MF024,1.3600000143051147,
2017-02-02,05MF024,,
2017-03-02,05MF024,1.5700000524520874,B
2017-04-02,05MF024,7.239999771118164,B
2017-05-02,05MF024,6.230000019073486,
2017-06-02,05MF024,5.340000152587891,
2017-07-02,05MF024,1.7200000286102295,
2017-08-02,05MF024,0.07000000029802322,
2017-09-02,05MF024,0.05700000002980232,
2017-10-02,05MF024,0.4810000061988831,
