STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05ME010,2,2006,DISCHARGE DATA UNDER ICE CONDITIONS SHOULD BE USED WITH CAUTION,LES DONNEES SUR LE DEBIT AU COURS DE CONDITIONS GLACIELLES DOIVENT ETRE UTILISEES AVEC CIRCONSPECTION
05ME010,2,2007,DISCHARGE DATA UNDER ICE CONDITIONS SHOULD BE USED WITH CAUTION,LES DONNEES SUR LE DEBIT AU COURS DE CONDITIONS GLACIELLES DOIVENT ETRE UTILISEES AVEC CIRCONSPECTION
05ME010,2,2008,DISCHARGE DATA UNDER ICE CONDITIONS SHOULD BE USED WITH CAUTION,LES DONNEES SUR LE DEBIT AU COURS DE CONDITIONS GLACIELLES DOIVENT ETRE UTILISEES AVEC CIRCONSPECTION
05ME010,2,2011,"A 10 - 30 mm. variance in stage between the 5 minute logged readings was exhibited throughout the period April - September. This was due to surging/boiling conditions at the orifice location (during high water conditions), as well as by silting of the orifice (low water periods).",
05ME010,2,2017,MAXIMUM INSTANTANEOUS DISCHARGE NOT VALIDATED - OCCURED DURING AN ICE JAM,
05ME010,2,2019,Data Mar 01 to April 6 should be used with caution due to a large sensor correction,
05ME010,2,2020,"Due to measures in place to limit the spread of the coronavirus, regular visits to this station were reduced throughout 2020.  This may have impacted data quality.",
05ME010,2,2022,Maximum instantaneous invalid due to equipment malfunction.,
05ME010,2,2023,"MAXIMUM DISCHARGE PEAK NOT VALID- OCCURRED DURING STANDARD PERIOD OF ICE 

MAXIMUM STAGE PEAK AND EXTREME NOT VALID- MAY HAVE OCCURRED DURING PERIOD OF UNAVAILABLE 	RECORD 
",
05ME010,4,-999,MINIMUM PEAK AND EXTREME NOT VALID- OCCURRED OUTSIDE THE STANDARD PERIOD OF RECORD?,
05ME010,5,-999,MINIMUM PEAK AND EXTREME NOT VALID- OCCURRED OUTSIDE THE STANDARD PERIOD OF RECORD?,
