STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
01BU009,2,1998,"THE ""E"" FOR DISCHARGES ABOVE 1.59 M3/S IS DUE TO CURVE EXTENSION.","LE < E > POUR LES DEBITS SUPERIEURS A 1,59 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
01BU009,2,1999,"THE ""E"" FOR DISCHARGES ABOVE 2.60 M3/S IS DUE TO CURVE EXTENSION.","LE < E > POUR LES DEBITS SUPERIEURS A 2,60 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
01BU009,2,2001,"THE ""E"" FOR DISCHARGES ABOVE 2.00 M3/S IS DUE TO CURVE EXTENSION.","LE < E > POUR LES DEBITS SUPERIEURS A 2,00 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
01BU009,2,2003,"THE ""E"" FOR DISCHARGES BELOW 0.003 M3/S IS DUE TO CURVE EXTENSION.","LE < E > POUR LES DEBITS INFERIEURS A 0,003 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
01BU009,2,2004,"THE ""E"" FOR DISCHARGES BELOW 0.003 M3/S IS DUE TO CURVE EXTENSION.","LE < E > POUR LES DEBITS INFERIEURS A 0,003 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
01BU009,2,2005,"THE ""E"" FOR DISCHARGES BELOW 0.006 M3/S AND ABOVE 2.04 M3/S IS DUE TO CURVE EXTENSION.","LE < E > POUR LES DEBITS INFERIEURS A 0,006 M3/S OU SUPERIEURS A 2,04 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
01BU009,2,2006,"MAXIMUM INSTANTANEOUS NOT AVAILABLE, LOST DUE TO BATTERY FAILURE","DEBIT INSTANTANE MAXIMAL NON DISPONIBLE, PERTE DUE A UNE PANNE DE BATTERIE"
01BU009,2,2008,"THE ""E"" FOR DISCHARGES BELOW 0.005 CMS IS DUE TO CURVE EXTENSION. THE MAXIMUM INSTANTANEOUS IS UNAVAILABLE DUE TO INSTRUMENT FAILURE.","LES ESTIMATIONS DE DEBIT INFERIEURES A 0,005 CMS SONT ATTRIBUABLES AU PROLONGEMENT DE LA COURBE. LE MAXIMUM INSTANTANE N'EST PAS DISPONIBLE EN RAISON DE LA DEFAILLANCE D'UN INSTRUMENT."
01BU009,2,2009,2009 MAXIMUM INSTANTANEOUS UNAVAILABLE DUE TO RECORD LOSS,MAXIMUM INSTANTANE NON DISPONIBLE EN RAISON DE LA PERTE DES DONNEES
01BU009,2,2012,"THE ""E"" FOR DISCHARGES BELOW 0.004 CMS IS DUE TO CURVE EXTENSION.",
01BU009,2,2013,MAX. DAILY WATER LEVEL NOT VALID- SENSOR PROBLEMS,
01BU009,2,2014,"THE ""E"" FOR DISCHARGES BELOW 0.007 CMS AND ABOVE 2.66 CMS IS DUE TO CURVE EXTENSION.",
01BU009,2,2015,"THE ""E"" FOR DISCHARGES BETWEEN AUG 16 AND NOV 23 IS DUE TO RATING CURVE EXTENSION.",
01BU009,2,2020,THE 'E' FOR DISCHARGES BELOW 0.0015 CMS IS DUE TO RATING CURVE EXTENSION.,
01BU009,2,2021,MAX. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.,
01BU009,2,2022,THE 'E' FOR DISCHARGE ON DEC 24 IS DUE TO RATING CURVE EXTENSION.,
01BU009,2,2023,THE 'E' FOR DISCHARGES DEC 18-19 IS DUE TO RATING CURVE EXTENSION.,
01BU009,4,-999,DRAINAGE AREA WAS INCORRECTLY REPORTED AS 15.2 KM2 FROM 1995 TO 1999.,"SUPERFICIE DU BASSIN VERSANT ESTIMEE INCORRECTEMENT A 15,2 KM2 DE 1995 A 1999."
