STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
03OA005,2,2008,"2008 THE ""E"" FOR DISCHARGES, MAY 5 - JUNE 15 SUSPECT DUE TO BACKWATER EFFECT FROM JULIENNE LAKE",LES ESTIMATIONS DE DEBIT DU 5 MAI AU 15 JUIN NE SONT PAS FIABLES EN RAISON DE L'EFFET DES REMOUS DE JULIENNE LAKE.
03OA005,2,2009,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
03OA005,2,2010,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
03OA005,2,2011,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
03OA005,2,2012,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
03OA005,2,2013,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
03OA005,2,2014,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
03OA005,2,2015,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
03OA005,2,2016,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
03OA005,2,2017,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
03OA005,2,2019,MIN INSTAN. DISCHARGE NOT VALID ? BACKWATER CONDITIONS,
03OA005,2,2020,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS,
03OA005,2,2021,MAX. INST. & MAX. DAILY WATER LEVEL NOT VALID- MISSING DATA.  MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.  MAX. INST. DISCHARGE NOT VALID- OCCURRED DURING ESTIMATED PERIOD.,
03OA005,2,2022,MIN. INST. DISCHARGE NOT VALID- OCCURRED DURING BACKWATER CONDITIONS.,
03OA005,2,2023,"WATER LEVEL UNAVAILABLE JUL 2-12- EQUIPMENT MALFUNCTION.
MIN. INST. DISCHARGE NOT VALID - OCCURRED DURING BACKWATER CONDITIONS.",
